DBCODE,ENTITY,STANDID,YEAR_BEGIN,YEAR_END,SPECIES,DELTA_TPH_NHA,DELTA_BA_M2HA,DELTA_VOL_M3HA,DELTA_BIO_MGHA,DELTA_JENKBIO_MGHA,MEAN_ANNUAL_NPP,NO_PLOTS
TP001,7,GP07,1994,1999,PSME,0,2.2767,64.1063,28.7837,32.2299,9.239,1
TP001,7,GP07,1994,1999,THPL,0,0.0242,0.1279,0.04,0.0933,0.0331,1
TP001,7,GP07,1994,1999,TSHE,0,1.3667,22.0447,9.2588,8.8243,1.9081,1
TP001,7,GP07,1999,2005,ABAM,0,-0.0082,-0.037,-0.0154,-0.0203,-0.0026,1
TP001,7,GP07,1999,2005,ACMA,0,-0.0573,-0.4525,-0.1991,-0.2681,-0.0332,1
TP001,7,GP07,1999,2005,ALL,0,1.4,50.6065,22.2456,23.878,6.6473,1
TP001,7,GP07,1999,2005,ALRU,0,0.0544,0.5537,0.2049,0.2829,0.0341,1
TP001,7,GP07,1999,2005,CONU,0,0.0054,0.0216,0.0125,0.012,0.0021,1
TP001,7,GP07,1999,2005,PSME,0,0.7447,35.7304,16.0429,18.1926,5.4648,1
TP001,7,GP07,1999,2005,THPL,0,0.019,0.1137,0.0356,0.0766,0.0059,1
TP001,7,GP07,1999,2005,TSHE,0,0.642,14.6767,6.1642,5.6023,1.1761,1
TP001,7,GP07,2005,2010,ABAM,0,0,0,0,0,0,1
TP001,7,GP07,2005,2010,ACMA,0,0.0069,0.1439,0.0633,0.0705,0.0795,1
TP001,7,GP07,2005,2010,ALL,0,4.425,106.1389,47.0688,51.2688,19.0348,1
TP001,7,GP07,2005,2010,ALRU,0,0.0388,0.4156,0.1538,0.2099,0.0308,1
TP001,7,GP07,2005,2010,CONU,0,-0.0284,-0.1839,-0.1067,-0.1008,-0.0213,1
TP001,7,GP07,2005,2010,PSME,0,3.4215,87.846,39.4429,44.0471,16.7509,1
TP001,7,GP07,2005,2010,THPL,0,0.0133,0.0906,0.0284,0.0564,0.0057,1
TP001,7,GP07,2005,2010,TSHE,0,0.9728,17.8266,7.4872,6.9857,2.1863,1
TP001,7,GP09,1927,1932,ACMA,0,0.0047,0.0487,0.0214,0.0269,0.0043,1
TP001,7,GP09,1927,1932,ALL,0,1.9278,40.7908,18.3133,20.2273,3.6627,1
TP001,7,GP09,1927,1932,PSME,0,1.917,40.6968,18.2729,20.1792,3.6546,1
TP001,7,GP09,1927,1932,TSHE,0,0.0062,0.0453,0.019,0.0212,0.0038,1
TP001,7,GP09,1932,1937,ACMA,0,-0.0168,-0.1064,-0.0468,-0.0676,-0.0094,1
TP001,7,GP09,1932,1937,ALL,0,2.2827,53.0164,23.8027,26.3296,6.0854,1
TP001,7,GP09,1932,1937,PSME,0,2.2879,53.0314,23.8111,26.3553,6.0871,1
TP001,7,GP09,1932,1937,TSHE,0,0.0116,0.0914,0.0384,0.042,0.0077,1
TP001,7,GP09,1937,1943,ACMA,0,0.004,0.0441,0.0194,0.024,0.0153,1
TP001,7,GP09,1937,1943,ALL,0,3.363,65.607,29.4533,32.4859,6.1577,1
TP001,7,GP09,1937,1943,PSME,0,3.3437,65.4284,29.3773,32.4012,6.133,1
TP001,7,GP09,1937,1943,TSHE,0,0.0153,0.1346,0.0565,0.0607,0.0094,1
TP001,7,GP09,1943,1952,ACMA,0,0.0049,0.0542,0.0238,0.0294,0.0026,1
TP001,7,GP09,1943,1952,ALL,0,4.8656,100.2022,44.9824,49.7038,5.7573,1
TP001,7,GP09,1943,1952,PSME,0,4.8332,99.876,44.8443,49.5545,5.742,1
TP001,7,GP09,1943,1952,TSHE,0,0.0274,0.272,0.1142,0.1199,0.0127,1
TP001,7,GP09,1952,1957,ACMA,0,0,0,0,0,0,1
TP001,7,GP09,1952,1957,ALL,0,2.613,53.9796,24.2315,26.7806,6.5972,1
TP001,7,GP09,1952,1957,PSME,0,2.596,53.7938,24.1534,26.7003,6.5816,1
TP001,7,GP09,1952,1957,TSHE,0,0.017,0.1858,0.078,0.0804,0.0156,1
TP001,7,GP09,1957,1983,ACMA,0,-0.0497,-0.4505,-0.1982,-0.2572,-0.0076,1
TP001,7,GP09,1957,1983,ALL,0,10.2066,238.1695,106.7188,118.284,4.2289,1
TP001,7,GP09,1957,1983,PSME,0,9.5352,230.9192,103.6827,115.213,4.1122,1
TP001,7,GP09,1957,1983,TSHE,0,0.721,7.7008,3.2343,3.3282,0.1244,1
TP001,7,GP09,1983,1989,ACMA,0,0,0,0,0,0,1
TP001,7,GP09,1983,1989,ALL,0,3.1747,75.6648,33.9083,37.6328,12.1238,1
TP001,7,GP09,1983,1989,ALRU,0,0.0109,0.0558,0.0207,0.0333,0.0034,1
TP001,7,GP09,1983,1989,CONU,0,0.0067,0.0306,0.0178,0.017,0.003,1
TP001,7,GP09,1983,1989,PSME,0,2.9755,73.3424,32.9307,36.6453,11.9278,1
TP001,7,GP09,1983,1989,TSHE,0,0.1816,2.236,0.9391,0.9372,0.1565,1
TP001,7,GP09,1989,1994,ACMA,0,0,0,0,0,0,1
TP001,7,GP09,1989,1994,ALL,0,-2.8599,-21.6746,-9.8598,-10.1597,-0.0405,1
TP001,7,GP09,1989,1994,ALRU,0,0.1663,1.04,0.3848,0.5905,0.077,1
TP001,7,GP09,1989,1994,CONU,0,0.0027,0.0163,0.0095,0.009,0.0019,1
TP001,7,GP09,1989,1994,PSME,0,-3.1426,-24.3811,-10.9471,-11.4352,-0.258,1
TP001,7,GP09,1989,1994,TSHE,0,0.1137,1.6501,0.6931,0.676,0.1386,1
TP001,7,GP09,1994,1999,ACMA,0,0.0057,0.0291,0.0128,0.0197,0.0026,1
TP001,7,GP09,1994,1999,ALL,0,3.0175,69.4342,31.0353,34.5258,14.6497,1
TP001,7,GP09,1994,1999,ALRU,0,0.1176,0.8905,0.3295,0.4848,0.0659,1
TP001,7,GP09,1994,1999,CONU,0,0.0027,0.0166,0.0096,0.0091,0.0019,1
TP001,7,GP09,1994,1999,PSME,0,2.7104,66.0079,29.6375,32.988,14.362,1
TP001,7,GP09,1994,1999,TSHE,0,0.1811,2.4901,1.0458,1.0243,0.2173,1
TP001,7,GP09,1999,2005,ACMA,0,0.0064,0.0349,0.0153,0.0233,0.0026,1
TP001,7,GP09,1999,2005,ALL,0,5.0326,109.8764,49.2045,54.5226,9.8121,1
TP001,7,GP09,1999,2005,ALRU,0,0.0583,0.6284,0.2325,0.3205,0.0387,1
TP001,7,GP09,1999,2005,CONU,0,0.0042,0.0295,0.0171,0.0161,0.0028,1
TP001,7,GP09,1999,2005,PSME,0,4.766,106.291,47.7247,52.9848,9.5655,1
TP001,7,GP09,1999,2005,TSHE,0,0.1977,2.8926,1.2149,1.1777,0.2025,1
TP001,7,GP09,2005,2010,ACMA,0,0.0012,0.0076,0.0033,0.0047,0.0007,1
TP001,7,GP09,2005,2010,ALL,0,2.6066,65.2108,29.1936,32.4365,6.3925,1
TP001,7,GP09,2005,2010,ALRU,0,0.0222,0.2713,0.1004,0.1351,0.0303,1
TP001,7,GP09,2005,2010,CONU,0,0.0124,0.0663,0.0384,0.0365,0.0077,1
TP001,7,GP09,2005,2010,PSME,0,2.3921,62.3417,27.9914,31.2298,6.1418,1
TP001,7,GP09,2005,2010,TSHE,0,0.1787,2.5239,1.06,1.0304,0.212,1
TP001,7,HGBK,1981,1988,ABPR,0,-0.0137,-0.0705,-0.0261,-0.0569,-0.0037,96
TP001,7,HGBK,1981,1988,ACMA,0,-0.9968,-11.8892,-5.2313,-6.3867,-0.7473,96
TP001,7,HGBK,1981,1988,ALL,0,-230.0936,-3761.9993,-1687.9284,-1854.6107,-241.1326,96
TP001,7,HGBK,1981,1988,ALRU,0,-0.2975,-3.3932,-1.2555,-1.6845,-0.1794,96
TP001,7,HGBK,1981,1988,CACH,0,-1.9493,-16.512,-6.935,-9.7739,-0.9907,96
TP001,7,HGBK,1981,1988,CONU,0,-0.0319,-0.3178,-0.1844,-0.172,-0.0263,96
TP001,7,HGBK,1981,1988,PREM,0,-0.0509,-0.3988,-0.1476,-0.2172,-0.0211,96
TP001,7,HGBK,1981,1988,PSME,0,-225.8999,-3717.8916,-1669.3333,-1831.5481,-238.4762,96
TP001,7,HGBK,1981,1988,RHPU,0,-0.0374,-0.3007,-0.1113,-0.1636,-0.0159,96
TP001,7,HGBK,1981,1988,TABR,0,0.0085,0.0589,0.0353,0.0276,0.005,96
TP001,7,HGBK,1981,1988,TSHE,0,-0.8247,-11.2843,-4.7394,-4.6355,-0.6771,96
TP001,7,HGBK,1988,1994,ABPR,0,0,0.0003,0.0001,0.0002,0,96
TP001,7,HGBK,1988,1994,ACMA,0,-0.0175,-0.1966,-0.0865,-0.1064,0.0063,96
TP001,7,HGBK,1988,1994,ALL,0,3.0175,73.0393,32.7801,36.2143,7.3783,96
TP001,7,HGBK,1988,1994,ALRU,0,0.0022,0.0327,0.0121,0.0154,0.0064,96
TP001,7,HGBK,1988,1994,CACH,0,-0.1637,-1.3054,-0.5483,-0.7796,-0.0192,96
TP001,7,HGBK,1988,1994,CONU,0,-0.0365,-0.2401,-0.1393,-0.1315,-0.0112,96
TP001,7,HGBK,1988,1994,PREM,0,-0.0027,-0.0205,-0.0076,-0.0112,0.0068,96
TP001,7,HGBK,1988,1994,PSME,0,3.1622,73.7896,33.1315,36.8339,7.3165,96
TP001,7,HGBK,1988,1994,RHPU,0,-0.0158,-0.1145,-0.0424,-0.0625,-0.0052,96
TP001,7,HGBK,1988,1994,TABR,0,0.0004,0.0049,0.003,0.0021,0.0005,96
TP001,7,HGBK,1988,1994,TSHE,0,0.0888,1.0889,0.4573,0.454,0.0776,96
TP001,7,HGBK,1994,2000,ABPR,0,0.0002,0.0021,0.0008,0.0013,0.0001,96
TP001,7,HGBK,1994,2000,ACMA,0,-0.0105,-0.1467,-0.0645,-0.0766,0.0153,96
TP001,7,HGBK,1994,2000,ALL,0,0.5463,33.6649,15.1169,16.918,3.618,96
TP001,7,HGBK,1994,2000,ALRU,0,-0.0074,-0.0742,-0.0274,-0.0381,-0.0046,96
TP001,7,HGBK,1994,2000,CACH,0,-0.1202,-1.0289,-0.4322,-0.6083,0.0216,96
TP001,7,HGBK,1994,2000,CONU,0,-0.0006,0.0003,0.0002,0.0001,0.024,96
TP001,7,HGBK,1994,2000,PREM,0,0,0.0001,0,0.0001,0.0013,96
TP001,7,HGBK,1994,2000,PSME,0,0.5755,33.557,15.0671,17.0778,3.4573,96
TP001,7,HGBK,1994,2000,RHPU,0,-0.0054,-0.0376,-0.0139,-0.0206,0.0049,96
TP001,7,HGBK,1994,2000,TABR,0,0.0011,0.0106,0.0063,0.0047,0.0012,96
TP001,7,HGBK,1994,2000,TSHE,0,0.1136,1.3823,0.5806,0.5776,0.0968,96
TP001,7,HGBK,2000,2006,ABPR,0,0.0005,0.0041,0.0015,0.0026,0.0003,96
TP001,7,HGBK,2000,2006,ACGL,0,0.0027,0.0206,0.0091,0.0123,0.0015,96
TP001,7,HGBK,2000,2006,ACMA,0,0.0188,0.2704,0.119,0.1418,0.0394,96
TP001,7,HGBK,2000,2006,ALL,0,1.7589,49.5146,22.2316,24.7275,7.4618,96
TP001,7,HGBK,2000,2006,ALRU,0,-0.0491,-0.5884,-0.2177,-0.2889,-0.0312,96
TP001,7,HGBK,2000,2006,CACH,0,-0.0302,-0.2614,-0.1098,-0.154,0.0535,96
TP001,7,HGBK,2000,2006,CONU,0,-0.0078,-0.0684,-0.0397,-0.0371,-0.005,96
TP001,7,HGBK,2000,2006,PREM,0,-0.0008,-0.0045,-0.0017,-0.0025,-0.0003,96
TP001,7,HGBK,2000,2006,PSME,0,1.7106,48.6379,21.8384,24.4336,7.2957,96
TP001,7,HGBK,2000,2006,RHPU,0,-0.0031,-0.0184,-0.0068,-0.0101,0.0014,96
TP001,7,HGBK,2000,2006,TABR,0,-0.0006,-0.0015,-0.0009,-0.001,-0.0002,96
TP001,7,HGBK,2000,2006,TSHE,0,0.118,1.5242,0.6402,0.6308,0.1067,96
TP001,7,HPNF,1980,1986,ABAM,0,0.2196,12.6171,5.2613,5.0466,0.8769,5
TP001,7,HPNF,1980,1986,ABPR,0,4.1797,66.0034,24.4213,32.9369,4.0702,5
TP001,7,HPNF,1980,1986,ALL,0,5.3651,95.9988,37.0158,44.9219,6.1693,5
TP001,7,HPNF,1980,1986,PSME,0,0.0667,1.1832,0.5313,0.5843,0.0885,5
TP001,7,HPNF,1980,1986,TSHE,0,0.8991,16.195,6.8019,6.3541,1.1337,5
TP001,7,HPNF,1986,1991,ABAM,0,-0.5372,2.0592,0.8587,0.2964,1.061,5
TP001,7,HPNF,1986,1991,ABPR,0,2.9027,50.4008,18.6483,24.3512,4.1247,5
TP001,7,HPNF,1986,1991,ALL,0,2.8557,63.4117,24.1012,28.8568,6.219,5
TP001,7,HPNF,1986,1991,PSME,0,-0.0511,-0.1894,-0.0851,-0.0814,-0.017,5
TP001,7,HPNF,1986,1991,TSHE,0,0.5413,11.141,4.6792,4.2906,1.0504,5
TP001,7,HPNF,1991,1997,ABAM,0,-2.4735,-16.7287,-6.9759,-8.6974,-0.2015,5
TP001,7,HPNF,1991,1997,ABPR,0,2.2226,57.1014,21.1275,24.8717,3.9365,5
TP001,7,HPNF,1991,1997,ALL,0,-0.5274,43.0543,14.9552,15.9479,4.1014,5
TP001,7,HPNF,1991,1997,PSME,0,-0.8388,-11.1265,-4.9958,-5.4261,-0.719,5
TP001,7,HPNF,1991,1997,TSHE,0,0.5623,13.808,5.7994,5.1997,1.0854,5
TP001,7,HPNF,1997,2001,ABAM,0,-0.5018,1.5702,0.6548,0.0865,3.5576,5
TP001,7,HPNF,1997,2001,ABPR,0,2.3785,49.3949,18.2761,22.6001,6.3272,5
TP001,7,HPNF,1997,2001,ALL,0,2.4381,62.4734,23.7722,27.1277,12.8509,5
TP001,7,HPNF,1997,2001,PSME,0,0.0153,0.2683,0.1205,0.1324,1.4614,5
TP001,7,HPNF,1997,2001,TSHE,0,0.5461,11.24,4.7208,4.3087,1.5047,5
TP001,7,HPNF,2001,2006,ABAM,0,-0.5847,-2.7539,-1.1484,-1.6348,0.7735,5
TP001,7,HPNF,2001,2006,ABPR,0,1.5308,38.5919,14.279,16.7827,3.6024,5
TP001,7,HPNF,2001,2006,ALL,0,1.2144,43.1395,16.1466,17.7423,5.0242,5
TP001,7,HPNF,2001,2006,PSME,0,-0.145,-1.7465,-0.7842,-0.8478,-0.1568,5
TP001,7,HPNF,2001,2006,TSHE,0,0.4132,9.0479,3.8001,3.4421,0.8051,5
TP001,7,HR01,1978,1984,ALL,0,1.5617,40.1535,15.4704,14.4293,2.5784,16
TP001,7,HR01,1978,1984,PISI,0,1.1254,26.8171,9.9111,9.513,1.6519,16
TP001,7,HR01,1978,1984,PSME,0,0.0376,1.0903,0.4895,0.5501,0.0816,16
TP001,7,HR01,1978,1984,THPL,0,0.0454,0.6883,0.2154,0.2769,0.0359,16
TP001,7,HR01,1978,1984,TSHE,0,0.3533,11.5579,4.8543,4.0893,0.8091,16
TP001,7,HR01,1984,1989,ALL,0,1.2356,32.4809,13.0322,11.8081,5.1003,16
TP001,7,HR01,1984,1989,PISI,0,0.4903,11.5118,4.2397,4.0842,1.0991,16
TP001,7,HR01,1984,1989,PSME,0,0.0381,1.1113,0.499,0.5608,0.0998,16
TP001,7,HR01,1984,1989,THPL,0,0.0286,0.4371,0.1368,0.1755,0.0274,16
TP001,7,HR01,1984,1989,TSHE,0,0.6786,19.4207,8.1567,6.9876,3.8741,16
TP001,7,HR01,1989,1995,ALL,0,-14.8475,-360.0839,-132.7859,-127.9408,-19.3039,16
TP001,7,HR01,1989,1995,PISI,0,-14.6993,-364.7582,-134.7144,-129.39,-20.6509,16
TP001,7,HR01,1989,1995,PSME,0,0.0429,1.2597,0.5656,0.6359,0.0943,16
TP001,7,HR01,1989,1995,THPL,0,0.0432,0.6651,0.2082,0.2666,0.0347,16
TP001,7,HR01,1989,1995,TSHE,0,-0.2343,2.7495,1.1548,0.5467,1.218,16
TP001,7,HR01,1995,2000,ALL,0,0.5172,20.438,6.4562,6.5723,33.5723,16
TP001,7,HR01,1995,2000,PISI,0,1.7684,40.3056,14.8106,14.2972,32.2463,16
TP001,7,HR01,1995,2000,PSME,0,0.059,1.7424,0.7823,0.8798,0.1565,16
TP001,7,HR01,1995,2000,THPL,0,0.0363,0.5651,0.1769,0.2262,0.0354,16
TP001,7,HR01,1995,2000,TSHE,0,-1.3465,-22.1751,-9.3135,-8.8309,1.1342,16
TP001,7,HR01,2000,2007,ACMA,0,0.0044,0.0271,0.0119,0.0173,0.0017,16
TP001,7,HR01,2000,2007,ALL,0,9.3901,231.0529,87.0191,82.8287,16.0789,16
TP001,7,HR01,2000,2007,ALRU,0,0.0021,0.009,0.0033,0.0056,0.0005,16
TP001,7,HR01,2000,2007,MAFU,0,0.0033,0.0158,0.0058,0.0087,0.0008,16
TP001,7,HR01,2000,2007,PISI,0,7.736,193.6154,71.3987,68.6834,10.3009,16
TP001,7,HR01,2000,2007,PSME,0,0.031,0.9225,0.4142,0.4659,0.0592,16
TP001,7,HR01,2000,2007,RHPU,0,0.0246,0.1736,0.0642,0.0949,0.0092,16
TP001,7,HR01,2000,2007,THPL,0,0.0719,1.1283,0.3532,0.4509,0.0505,16
TP001,7,HR01,2000,2007,TSHE,0,1.5168,35.1612,14.7677,13.1019,5.6561,16
TP001,7,HR02,1978,1984,ALL,0,-6.4951,-147.7024,-54.0714,-52.0018,-9.0119,16
TP001,7,HR02,1978,1984,PISI,0,-6.8792,-158.0671,-58.4463,-56.067,-9.741,16
TP001,7,HR02,1978,1984,PSME,0,0.056,1.6254,0.7298,0.8624,0.1216,16
TP001,7,HR02,1978,1984,THPL,0,0.0198,0.2373,0.0743,0.1053,0.0124,16
TP001,7,HR02,1978,1984,TSHE,0,0.3083,8.502,3.5708,3.0974,0.5951,16
TP001,7,HR02,1984,1989,ALL,0,1.9762,53.7961,20.1295,19.3452,20.0678,16
TP001,7,HR02,1984,1989,PISI,0,1.776,48.1872,17.7502,17.0951,18.9973,16
TP001,7,HR02,1984,1989,PSME,0,0.0475,1.4562,0.6538,0.7341,0.1308,16
TP001,7,HR02,1984,1989,THPL,0,0.0143,0.1741,0.0545,0.0766,0.0109,16
TP001,7,HR02,1984,1989,TSHE,0,0.1384,3.9786,1.671,1.4395,0.9288,16
TP001,7,HR02,1989,1995,ALL,0,-9.1011,-205.8998,-76.442,-73.4272,-11.9429,16
TP001,7,HR02,1989,1995,PISI,0,-8.6399,-200.522,-74.1577,-71.1265,-12.3567,16
TP001,7,HR02,1989,1995,PSME,0,0,0,0,0,0,16
TP001,7,HR02,1989,1995,THPL,0,0.0193,0.24,0.0751,0.1046,0.0125,16
TP001,7,HR02,1989,1995,TSHE,0,-0.4805,-5.6178,-2.3595,-2.4053,0.4014,16
TP001,7,HR02,1995,2000,ALL,0,1.2995,37.4518,10.8238,6.7012,23.6345,16
TP001,7,HR02,1995,2000,PISI,0,2.5462,69.2183,25.5081,24.5563,24.7024,16
TP001,7,HR02,1995,2000,PSME,0,-1.8146,-45.8505,-20.5869,-23.0507,-4.1174,16
TP001,7,HR02,1995,2000,THPL,0,0.0095,0.1189,0.0372,0.0515,0.0074,16
TP001,7,HR02,1995,2000,TSHE,0,0.5584,13.9653,5.8654,5.1441,3.0421,16
TP001,7,HR02,2000,2007,ALL,0,7.894,191.5189,72.4366,68.9567,13.5773,16
TP001,7,HR02,2000,2007,PISI,0,6.0886,156.0494,57.5961,55.3579,8.2365,16
TP001,7,HR02,2000,2007,PSME,0,0,0,0,0,0,16
TP001,7,HR02,2000,2007,RHPU,0,0.005,0.0218,0.0081,0.0121,0.0012,16
TP001,7,HR02,2000,2007,THPL,0,0.0404,0.5187,0.1623,0.2224,0.0232,16
TP001,7,HR02,2000,2007,TSHE,0,1.76,34.929,14.6702,13.3643,2.3754,16
TP001,7,HR03,1978,1984,ALL,0,1.7403,36.7687,13.7985,13.2911,2.2998,16
TP001,7,HR03,1978,1984,ALRU,0,0.0291,0.5258,0.1945,0.2363,0.0324,16
TP001,7,HR03,1978,1984,PISI,0,1.439,31.8494,11.7587,11.2975,1.9598,16
TP001,7,HR03,1978,1984,THPL,0,0,0,0,0,0,16
TP001,7,HR03,1978,1984,TSHE,0,0.2722,4.3935,1.8453,1.7573,0.3075,16
TP001,7,HR03,1984,1989,ALL,0,1.7774,27.1624,6.6392,10.1047,1.3278,16
TP001,7,HR03,1984,1989,ALRU,0,0.0346,0.6338,0.2345,0.2841,0.0469,16
TP001,7,HR03,1984,1989,PISI,0,3.8859,94.5153,34.8909,33.5288,6.9782,16
TP001,7,HR03,1984,1989,THPL,0,-0.0276,-0.6374,-0.1995,-0.198,-0.0399,16
TP001,7,HR03,1984,1989,TSHE,0,-2.1155,-67.3492,-28.2867,-23.5101,-5.6573,16
TP001,7,HR03,1989,1995,ALL,0,0.1005,-17.2847,-6.094,-5.9829,4.1437,16
TP001,7,HR03,1989,1995,ALRU,0,0.0334,0.6273,0.2321,0.2795,0.0387,16
TP001,7,HR03,1989,1995,PISI,0,-0.3259,-26.1071,-9.6104,-9.2648,-1.5981,16
TP001,7,HR03,1989,1995,THPL,0,0.0636,1.4737,0.4613,0.4576,0.0769,16
TP001,7,HR03,1989,1995,TSHE,0,0.3294,6.7215,2.823,2.5447,5.6263,16
TP001,7,HR03,1995,2000,ALL,0,0.8776,14.9717,5.7459,5.3325,7.6165,16
TP001,7,HR03,1995,2000,ALRU,0,0.0462,0.8809,0.3259,0.391,0.0652,16
TP001,7,HR03,1995,2000,PISI,0,0.4528,4.3809,1.6372,1.5534,6.7948,16
TP001,7,HR03,1995,2000,THPL,0,0.1184,2.761,0.8642,0.8551,0.1728,16
TP001,7,HR03,1995,2000,TSHE,0,0.2602,6.9489,2.9185,2.5329,0.5837,16
TP001,7,HR03,2000,2007,ALL,0,5.7891,119.7997,45.2689,42.9617,10.3432,16
TP001,7,HR03,2000,2007,ALRU,0,0.0259,0.4919,0.182,0.2186,0.026,16
TP001,7,HR03,2000,2007,PISI,0,4.8859,100.1978,37.018,35.5394,9.0683,16
TP001,7,HR03,2000,2007,THPL,0,-0.0171,-0.4,-0.1252,-0.1237,-0.0179,16
TP001,7,HR03,2000,2007,TSHE,0,0.8944,19.51,8.1942,7.3274,1.2667,16
TP001,7,HR04,1978,1984,ALL,0,1.4045,32.5865,12.7056,11.7367,2.1176,16
TP001,7,HR04,1978,1984,ALRU,0,0.0346,0.693,0.2564,0.3044,0.0427,16
TP001,7,HR04,1978,1984,PISI,0,0.8642,18.7997,6.9498,6.6686,1.1583,16
TP001,7,HR04,1978,1984,TSHE,0,0.5057,13.0938,5.4994,4.7637,0.9166,16
TP001,7,HR04,1984,1989,ALL,0,1.6564,37.4668,14.7908,13.3669,2.9582,16
TP001,7,HR04,1984,1989,ALRU,0,0.0198,0.0011,0.0004,0.0232,0.0001,16
TP001,7,HR04,1984,1989,PISI,0,0.9399,17.8653,6.5582,6.3364,1.3116,16
TP001,7,HR04,1984,1989,TSHE,0,0.6967,19.6005,8.2322,7.0074,1.6464,16
TP001,7,HR04,1989,1995,ALL,0,0.3519,7.5078,4.137,2.8642,0.6895,16
TP001,7,HR04,1989,1995,ALRU,0,0.0549,0.4951,0.1832,0.2597,0.0305,16
TP001,7,HR04,1989,1995,PISI,0,-0.6816,-19.7935,-7.3048,-7.0209,-1.2175,16
TP001,7,HR04,1989,1995,TSHE,0,0.9786,26.8061,11.2586,9.6254,1.8764,16
TP001,7,HR04,1995,2000,ALL,0,-0.107,-0.4702,-1.3225,-0.8365,7.9484,16
TP001,7,HR04,1995,2000,ALRU,0,0.0637,0.6883,0.2547,0.3444,0.0509,16
TP001,7,HR04,1995,2000,PISI,0,0.9543,21.3114,7.8615,7.5601,9.7852,16
TP001,7,HR04,1995,2000,THPL,0,0.005,0.0114,0.0036,0.0144,0.0007,16
TP001,7,HR04,1995,2000,TSHE,0,-1.13,-22.4814,-9.4422,-8.7553,-1.8884,16
TP001,7,HR04,2000,2007,ALL,0,1.5978,35.8911,14.39,12.8729,6.3337,16
TP001,7,HR04,2000,2007,ALRU,0,0.3414,5.9043,2.1846,2.6506,0.3121,16
TP001,7,HR04,2000,2007,MAFU,0,0.009,0.0389,0.0144,0.0216,0.0021,16
TP001,7,HR04,2000,2007,PISI,0,0.5792,6.4943,2.3441,2.3028,1.0944,16
TP001,7,HR04,2000,2007,RHPU,0,0.0041,0.0204,0.0075,0.0113,0.0011,16
TP001,7,HR04,2000,2007,THPL,0,0.0065,0.0241,0.0075,0.0222,0.0011,16
TP001,7,HR04,2000,2007,TSHE,0,0.6576,23.4091,9.8318,7.8644,4.923,16
TP001,7,HS01,1982,1991,ALL,0,-1.4,-1.6701,-2.5441,-2.5702,-0.2827,16
TP001,7,HS01,1982,1991,ALRU,0,0.0677,0.8924,0.3302,0.4297,0.0367,16
TP001,7,HS01,1982,1991,PISI,0,1.2107,33.9386,12.4562,12.0402,1.384,16
TP001,7,HS01,1982,1991,TSHE,0,-2.6784,-36.5011,-15.3305,-15.0402,-1.7034,16
TP001,7,HS01,1991,1996,ALL,0,0.2877,22.6451,8.0818,7.251,11.6533,16
TP001,7,HS01,1991,1996,ALRU,0,0.0604,0.9013,0.3335,0.4224,0.0667,16
TP001,7,HS01,1991,1996,PISI,0,0.9789,26.5521,9.7678,9.4195,2.0739,16
TP001,7,HS01,1991,1996,TSHE,0,-0.7516,-4.8083,-2.0195,-2.591,9.5127,16
TP001,7,HS02,1982,1989,ALL,0,0.7193,47.8506,19.8642,15.8746,2.8377,16
TP001,7,HS02,1982,1989,PISI,0,0.1313,4.5702,1.6864,1.6217,0.2409,16
TP001,7,HS02,1982,1989,TSHE,0,0.588,43.2805,18.1778,14.2529,2.5968,16
TP001,7,HS02,1989,1995,ALL,0,-1.9702,-20.8865,-9.3074,-9.3068,1.8605,16
TP001,7,HS02,1989,1995,PISI,0,0.2998,10.4923,3.8717,3.7231,0.6453,16
TP001,7,HS02,1989,1995,TSHE,0,-2.27,-31.3788,-13.1791,-13.0299,1.2152,16
TP001,7,HS02,1995,2000,ALL,0,-3.4999,-57.8188,-24.3702,-23.0174,5.039,16
TP001,7,HS02,1995,2000,PISI,0,0.0481,1.6922,0.6244,0.6005,0.1249,16
TP001,7,HS02,1995,2000,TSHE,0,-3.548,-59.511,-24.9946,-23.6178,4.9141,16
TP001,7,HS02,2000,2010,ALL,0,-14.4378,-285.0189,-120.0686,-109.3787,-6.5056,16
TP001,7,HS02,2000,2010,PISI,0,0.2312,7.0326,2.5954,2.4953,0.2595,16
TP001,7,HS02,2000,2010,RHPU,0,0.0097,0.0468,0.0173,0.0259,0.0017,16
TP001,7,HS02,2000,2010,TSHE,0,-14.6787,-292.0983,-122.6813,-111.8999,-6.7669,16
TP001,7,HS03,1983,1989,ALL,0,2.4845,66.0246,24.7895,23.5793,4.1316,16
TP001,7,HS03,1983,1989,PISI,0,2.1129,56.8075,20.9183,20.1526,3.4864,16
TP001,7,HS03,1983,1989,TSHE,0,0.3716,9.2172,3.8712,3.4267,0.6452,16
TP001,7,HS03,1989,1995,ALL,0,-0.4849,-3.7946,-0.9417,-1.2323,2.4331,16
TP001,7,HS03,1989,1995,PISI,0,-0.9274,-14.8804,-5.5971,-5.2761,-0.9328,16
TP001,7,HS03,1989,1995,RHPU,0,0.0028,0.0129,0.0048,0.0072,0.0008,16
TP001,7,HS03,1989,1995,TSHE,0,0.4397,11.0729,4.6506,4.0367,3.3651,16
TP001,7,HS03,1995,2000,ALL,0,-0.8368,-9.0853,-4.0386,-3.4991,4.2255,16
TP001,7,HS03,1995,2000,PISI,0,-0.2253,3.2553,1.1444,1.1574,3.1433,16
