DBCODE,ENTITY,STANDID,SPECIES,YEAR_AGG,PORTION,TPH_NHA,BA_M2HA,VOL_M3HA,BIO_MGHA,JENKBIO_MGHA,NO_PLOTS
TP001,6,RS01,PILA,1976,INGROWTH,0,0,0,0,0,4
TP001,6,RS01,PILA,1976,LIVE,4,2.806,51.078,20.227,20.457,4
TP001,6,RS01,PILA,1976,MORTALITY,0,0,0,0,0,4
TP001,6,RS01,CONU,1976,INGROWTH,0,0,0,0,0,4
TP001,6,RS01,CONU,1976,LIVE,25,0.256,1.685,0.977,0.923,4
TP001,6,RS01,CONU,1976,MORTALITY,0,0,0,0,0,4
TP001,6,RS01,CADE3,1976,INGROWTH,0,0,0,0,0,4
TP001,6,RS01,CADE3,1976,LIVE,4,0.102,0.516,0.153,0.359,4
TP001,6,RS01,CADE3,1976,MORTALITY,0,0,0,0,0,4
TP001,6,RS01,ARME,1976,INGROWTH,0,0,0,0,0,4
TP001,6,RS01,ARME,1976,LIVE,13,0.485,3.901,2.263,2.505,4
TP001,6,RS01,ARME,1976,MORTALITY,0,0,0,0,0,4
TP001,6,RS01,ACMA,1976,INGROWTH,0,0,0,0,0,4
TP001,6,RS01,ACMA,1976,LIVE,108,3.75,40.167,17.673,22.028,4
TP001,6,RS01,ACMA,1976,MORTALITY,0,0,0,0,0,4
TP001,6,RS01,ALL,1976,INGROWTH,0,0,0,0,0,4
TP001,6,RS01,ALL,1976,LIVE,1845,277.978,5347.523,2400.64,2653.439,4
TP001,6,RS01,ALL,1976,MORTALITY,29,4.6,82.253,36.932,40.669,4
TP001,6,RS01,TABR,1983,INGROWTH,0,0,0,0,0,16
TP001,6,RS01,TABR,1983,LIVE,48,0.661,5.638,3.383,2.535,16
TP001,6,RS01,TABR,1983,MORTALITY,0,0,0,0,0,16
TP001,6,RS01,TSHE,1983,INGROWTH,3,0.005,0.022,0.009,0.011,16
TP001,6,RS01,TSHE,1983,LIVE,10,0.29,3.262,1.37,1.391,16
TP001,6,RS01,TSHE,1983,MORTALITY,0,0,0,0,0,16
TP001,6,RS01,PSME,1983,INGROWTH,3,0.006,0.038,0.017,0.018,16
TP001,6,RS01,PSME,1983,LIVE,475,67.735,1299.825,583.622,645.363,16
TP001,6,RS01,PSME,1983,MORTALITY,13,2.779,66.306,29.771,33.244,16
TP001,6,RS01,PILA,1983,INGROWTH,0,0,0,0,0,16
TP001,6,RS01,PILA,1983,LIVE,1,0.77,14.484,5.736,5.728,16
TP001,6,RS01,PILA,1983,MORTALITY,0,0,0,0,0,16
TP001,6,RS01,CONU,1983,INGROWTH,0,0,0,0,0,16
TP001,6,RS01,CONU,1983,LIVE,13,0.136,0.896,0.52,0.491,16
TP001,6,RS01,CONU,1983,MORTALITY,0,0,0,0,0,16
TP001,6,RS01,CADE3,1983,INGROWTH,0,0,0,0,0,16
TP001,6,RS01,CADE3,1983,LIVE,1,0.034,0.197,0.059,0.124,16
TP001,6,RS01,CADE3,1983,MORTALITY,0,0,0,0,0,16
TP001,6,RS01,ARME,1983,INGROWTH,0,0,0,0,0,16
TP001,6,RS01,ARME,1983,LIVE,5,0.132,1.037,0.601,0.669,16
TP001,6,RS01,ARME,1983,MORTALITY,0,0,0,0,0,16
TP001,6,RS01,ACMA,1983,INGROWTH,0,0,0,0,0,16
TP001,6,RS01,ACMA,1983,LIVE,31,1.019,10.867,4.781,5.966,16
TP001,6,RS01,ACMA,1983,MORTALITY,0,0,0,0,0,16
TP001,6,RS01,ALL,1983,INGROWTH,5,0.011,0.06,0.026,0.029,16
TP001,6,RS01,ALL,1983,LIVE,582,70.777,1336.207,600.071,662.266,16
TP001,6,RS01,ALL,1983,MORTALITY,13,2.779,66.306,29.771,33.244,16
TP001,6,RS01,TABR,1988,INGROWTH,3,0.005,0.021,0.013,0.011,16
TP001,6,RS01,TABR,1988,LIVE,46,0.658,5.848,3.509,2.607,16
TP001,6,RS01,TABR,1988,MORTALITY,5,0.06,0.448,0.269,0.207,16
TP001,6,RS01,TSHE,1988,INGROWTH,0,0,0,0,0,16
TP001,6,RS01,TSHE,1988,LIVE,10,0.329,3.758,1.578,1.598,16
TP001,6,RS01,TSHE,1988,MORTALITY,0,0,0,0,0,16
TP001,6,RS01,PSME,1988,INGROWTH,8,0.103,0.963,0.432,0.462,16
TP001,6,RS01,PSME,1988,LIVE,459,66.378,1258.74,565.174,624.654,16
TP001,6,RS01,PSME,1988,MORTALITY,16,3.192,74.299,33.36,37.181,16
TP001,6,RS01,PILA,1988,INGROWTH,0,0,0,0,0,16
TP001,6,RS01,PILA,1988,LIVE,1,0.774,14.604,5.783,5.77,16
TP001,6,RS01,PILA,1988,MORTALITY,0,0,0,0,0,16
TP001,6,RS01,CONU,1988,INGROWTH,5,0.014,0.063,0.037,0.035,16
TP001,6,RS01,CONU,1988,LIVE,19,0.174,1.127,0.654,0.618,16
TP001,6,RS01,CONU,1988,MORTALITY,0,0,0,0,0,16
TP001,6,RS01,CADE3,1988,INGROWTH,0,0,0,0,0,16
TP001,6,RS01,CADE3,1988,LIVE,1,0.043,0.275,0.082,0.161,16
TP001,6,RS01,CADE3,1988,MORTALITY,0,0,0,0,0,16
TP001,6,RS01,ARME,1988,INGROWTH,3,0.005,0.017,0.01,0.013,16
TP001,6,RS01,ARME,1988,LIVE,7,0.141,1.09,0.632,0.705,16
TP001,6,RS01,ARME,1988,MORTALITY,0,0,0,0,0,16
TP001,6,RS01,ACMA,1988,INGROWTH,0,0,0,0,0,16
TP001,6,RS01,ACMA,1988,LIVE,33,1.052,11.201,4.928,6.152,16
TP001,6,RS01,ACMA,1988,MORTALITY,0,0,0,0,0,16
TP001,6,RS01,ALL,1988,INGROWTH,17,0.127,1.064,0.491,0.521,16
TP001,6,RS01,ALL,1988,LIVE,573,69.549,1296.642,582.34,642.264,16
TP001,6,RS01,ALL,1988,MORTALITY,20,3.251,74.746,33.629,37.389,16
TP001,6,RS01,TABR,1992,INGROWTH,0,0,0,0,0,16
TP001,6,RS01,TABR,1992,LIVE,43,0.652,5.978,3.587,2.648,16
TP001,6,RS01,TABR,1992,MORTALITY,3,0.033,0.25,0.15,0.115,16
TP001,6,RS01,TSHE,1992,INGROWTH,1,0.02,0.172,0.072,0.078,16
TP001,6,RS01,TSHE,1992,LIVE,10,0.358,4.182,1.756,1.771,16
TP001,6,RS01,TSHE,1992,MORTALITY,0,0,0,0,0,16
TP001,6,RS01,PSME,1992,INGROWTH,8,0.101,0.952,0.427,0.457,16
TP001,6,RS01,PSME,1992,LIVE,447,66.143,1255.861,563.882,623.26,16
TP001,6,RS01,PSME,1992,MORTALITY,18,2.687,51.332,23.048,25.473,16
TP001,6,RS01,PILA,1992,INGROWTH,0,0,0,0,0,16
TP001,6,RS01,PILA,1992,LIVE,0,0,0,0,0,16
TP001,6,RS01,PILA,1992,MORTALITY,1,0.774,14.604,5.783,5.77,16
TP001,6,RS01,CONU,1992,INGROWTH,0,0,0,0,0,16
TP001,6,RS01,CONU,1992,LIVE,17,0.144,0.916,0.531,0.502,16
TP001,6,RS01,CONU,1992,MORTALITY,3,0.039,0.278,0.161,0.152,16
TP001,6,RS01,CADE3,1992,INGROWTH,0,0,0,0,0,16
TP001,6,RS01,CADE3,1992,LIVE,1,0.05,0.35,0.104,0.194,16
TP001,6,RS01,CADE3,1992,MORTALITY,0,0,0,0,0,16
TP001,6,RS01,ARME,1992,INGROWTH,0,0,0,0,0,16
TP001,6,RS01,ARME,1992,LIVE,7,0.148,1.164,0.675,0.753,16
TP001,6,RS01,ARME,1992,MORTALITY,0,0,0,0,0,16
TP001,6,RS01,ACMA,1992,INGROWTH,0,0,0,0,0,16
TP001,6,RS01,ACMA,1992,LIVE,32,1.098,11.907,5.239,6.515,16
TP001,6,RS01,ACMA,1992,MORTALITY,1,0.025,0.245,0.108,0.138,16
TP001,6,RS01,ALL,1992,INGROWTH,9,0.122,1.124,0.5,0.535,16
TP001,6,RS01,ALL,1992,LIVE,553,68.593,1280.356,575.773,635.642,16
TP001,6,RS01,ALL,1992,MORTALITY,25,3.559,66.708,29.25,31.648,16
TP001,6,RS01,TABR,1998,INGROWTH,3,0.007,0.034,0.021,0.017,16
TP001,6,RS01,TABR,1998,LIVE,41,0.681,6.393,3.836,2.82,16
TP001,6,RS01,TABR,1998,MORTALITY,3,0.005,0.02,0.012,0.01,16
TP001,6,RS01,TSHE,1998,INGROWTH,0,0,0,0,0,16
TP001,6,RS01,TSHE,1998,LIVE,9,0.377,4.555,1.913,1.916,16
TP001,6,RS01,TSHE,1998,MORTALITY,1,0.02,0.172,0.072,0.078,16
TP001,6,RS01,PSME,1998,INGROWTH,14,0.078,0.654,0.294,0.313,16
TP001,6,RS01,PSME,1998,LIVE,428,61.513,1148.979,515.891,569.793,16
TP001,6,RS01,PSME,1998,MORTALITY,26,6.98,154.428,69.338,77.105,16
TP001,6,RS01,CONU,1998,INGROWTH,3,0.007,0.033,0.019,0.019,16
TP001,6,RS01,CONU,1998,LIVE,14,0.119,0.757,0.439,0.415,16
TP001,6,RS01,CONU,1998,MORTALITY,5,0.032,0.192,0.111,0.105,16
TP001,6,RS01,CADE3,1998,INGROWTH,0,0,0,0,0,16
TP001,6,RS01,CADE3,1998,LIVE,1,0.062,0.478,0.142,0.247,16
TP001,6,RS01,CADE3,1998,MORTALITY,0,0,0,0,0,16
TP001,6,RS01,ARME,1998,INGROWTH,3,0.007,0.024,0.014,0.019,16
TP001,6,RS01,ARME,1998,LIVE,7,0.135,1.072,0.622,0.692,16
TP001,6,RS01,ARME,1998,MORTALITY,3,0.015,0.066,0.038,0.047,16
TP001,6,RS01,ACMA,1998,INGROWTH,0,0,0,0,0,16
TP001,6,RS01,ACMA,1998,LIVE,23,0.798,8.583,3.776,4.703,16
TP001,6,RS01,ACMA,1998,MORTALITY,9,0.341,3.829,1.685,2.081,16
TP001,6,RS01,ALL,1998,INGROWTH,21,0.1,0.747,0.348,0.367,16
TP001,6,RS01,ALL,1998,LIVE,521,63.685,1170.817,526.62,580.587,16
TP001,6,RS01,ALL,1998,MORTALITY,44,7.394,158.708,71.257,79.427,16
TP001,6,RS01,TABR,2004,INGROWTH,3,0.019,0.124,0.074,0.059,16
TP001,6,RS01,TABR,2004,LIVE,39,0.717,6.885,4.131,3.024,16
TP001,6,RS01,TABR,2004,MORTALITY,3,0.005,0.021,0.013,0.011,16
TP001,6,RS01,TSHE,2004,INGROWTH,0,0,0,0,0,16
TP001,6,RS01,TSHE,2004,LIVE,9,0.421,5.204,2.186,2.181,16
TP001,6,RS01,TSHE,2004,MORTALITY,0,0,0,0,0,16
TP001,6,RS01,PSME,2004,INGROWTH,15,0.221,2.112,0.948,1.015,16
TP001,6,RS01,PSME,2004,LIVE,414,60.007,1103.755,495.586,546.915,16
TP001,6,RS01,PSME,2004,MORTALITY,26,4.252,98.09,44.042,49.115,16
TP001,6,RS01,CONU,2004,INGROWTH,0,0,0,0,0,16
TP001,6,RS01,CONU,2004,LIVE,12,0.107,0.691,0.401,0.379,16
TP001,6,RS01,CONU,2004,MORTALITY,3,0.016,0.091,0.053,0.05,16
TP001,6,RS01,CADE3,2004,INGROWTH,0,0,0,0,0,16
TP001,6,RS01,CADE3,2004,LIVE,1,0.078,0.654,0.194,0.318,16
TP001,6,RS01,CADE3,2004,MORTALITY,0,0,0,0,0,16
TP001,6,RS01,ARME,2004,INGROWTH,0,0,0,0,0,16
TP001,6,RS01,ARME,2004,LIVE,5,0.134,1.083,0.628,0.697,16
TP001,6,RS01,ARME,2004,MORTALITY,3,0.006,0.02,0.012,0.016,16
TP001,6,RS01,ACMA,2004,INGROWTH,0,0,0,0,0,16
TP001,6,RS01,ACMA,2004,LIVE,22,0.835,9.165,4.033,5.001,16
TP001,6,RS01,ACMA,2004,MORTALITY,0,0,0,0,0,16
TP001,6,RS01,ALL,2004,INGROWTH,17,0.24,2.236,1.022,1.074,16
TP001,6,RS01,ALL,2004,LIVE,499,62.299,1127.438,507.159,558.514,16
TP001,6,RS01,ALL,2004,MORTALITY,32,4.278,98.222,44.12,49.191,16
TP001,6,RS01,TABR,2009,INGROWTH,2,0.022,0.174,0.104,0.08,16
TP001,6,RS01,TABR,2009,LIVE,26,0.63,6.338,3.803,2.762,16
TP001,6,RS01,TABR,2009,MORTALITY,5,0.028,0.178,0.107,0.085,16
TP001,6,RS01,TSHE,2009,INGROWTH,3,0.025,0.196,0.082,0.09,16
TP001,6,RS01,TSHE,2009,LIVE,10,0.481,6.019,2.528,2.516,16
TP001,6,RS01,TSHE,2009,MORTALITY,0,0,0,0,0,16
TP001,6,RS01,PSME,2009,INGROWTH,70,0.696,6.199,2.783,2.972,16
TP001,6,RS01,PSME,2009,LIVE,436,61.214,1123.111,504.277,556.459,16
TP001,6,RS01,PSME,2009,MORTALITY,7,2.001,40.289,18.09,20.026,16
TP001,6,RS01,CONU,2009,INGROWTH,6,0.025,0.133,0.077,0.073,16
TP001,6,RS01,CONU,2009,LIVE,13,0.099,0.63,0.365,0.345,16
TP001,6,RS01,CONU,2009,MORTALITY,0,0,0,0,0,16
TP001,6,RS01,CADE3,2009,INGROWTH,2,0.007,0.017,0.005,0.021,16
TP001,6,RS01,CADE3,2009,LIVE,3,0.095,0.788,0.234,0.383,16
TP001,6,RS01,CADE3,2009,MORTALITY,0,0,0,0,0,16
TP001,6,RS01,ARME,2009,INGROWTH,0,0,0,0,0,16
TP001,6,RS01,ARME,2009,LIVE,4,0.14,1.15,0.667,0.74,16
TP001,6,RS01,ARME,2009,MORTALITY,0,0,0,0,0,16
TP001,6,RS01,ACMA,2009,INGROWTH,2,0.003,0.018,0.008,0.012,16
TP001,6,RS01,ACMA,2009,LIVE,20,0.84,9.481,4.172,5.144,16
TP001,6,RS01,ACMA,2009,MORTALITY,1,0.027,0.258,0.114,0.145,16
TP001,6,RS01,ALL,2009,INGROWTH,82,0.78,6.736,3.06,3.248,16
TP001,6,RS01,ALL,2009,LIVE,510,63.498,1147.517,516.046,568.349,16
TP001,6,RS01,ALL,2009,MORTALITY,12,2.056,40.725,18.31,20.256,16
TP001,6,RS02,TABR,1971,INGROWTH,0,0,0,0,0,4
TP001,6,RS02,TABR,1971,LIVE,60,1.048,10.026,6.015,4.411,4
TP001,6,RS02,TABR,1971,MORTALITY,0,0,0,0,0,4
TP001,6,RS02,TSHE,1971,INGROWTH,0,0,0,0,0,4
TP001,6,RS02,TSHE,1971,LIVE,337,19.034,261.044,109.638,106.867,4
TP001,6,RS02,TSHE,1971,MORTALITY,0,0,0,0,0,4
TP001,6,RS02,PSME,1971,INGROWTH,0,0,0,0,0,4
TP001,6,RS02,PSME,1971,LIVE,80,78.083,1775.291,797.106,887.101,4
TP001,6,RS02,PSME,1971,MORTALITY,0,0,0,0,0,4
TP001,6,RS02,CONU,1971,INGROWTH,0,0,0,0,0,4
TP001,6,RS02,CONU,1971,LIVE,4,0.071,0.511,0.296,0.279,4
TP001,6,RS02,CONU,1971,MORTALITY,0,0,0,0,0,4
TP001,6,RS02,ACMA,1971,INGROWTH,0,0,0,0,0,4
TP001,6,RS02,ACMA,1971,LIVE,4,0.033,0.235,0.104,0.144,4
TP001,6,RS02,ACMA,1971,MORTALITY,0,0,0,0,0,4
TP001,6,RS02,ALL,1971,INGROWTH,0,0,0,0,0,4
TP001,6,RS02,ALL,1971,LIVE,484,98.269,2047.107,913.159,998.802,4
TP001,6,RS02,ALL,1971,MORTALITY,0,0,0,0,0,4
TP001,6,RS02,TABR,1976,INGROWTH,0,0,0,0,0,4
TP001,6,RS02,TABR,1976,LIVE,136,3.418,35.759,21.455,15.472,4
TP001,6,RS02,TABR,1976,MORTALITY,4,0.035,0.233,0.14,0.111,4
TP001,6,RS02,TSHE,1976,INGROWTH,0,0,0,0,0,4
TP001,6,RS02,TSHE,1976,LIVE,1053,80.357,1196.964,502.725,481.806,4
TP001,6,RS02,TSHE,1976,MORTALITY,20,0.46,5.13,2.155,2.186,4
TP001,6,RS02,PSME,1976,INGROWTH,0,0,0,0,0,4
TP001,6,RS02,PSME,1976,LIVE,260,252.244,5687.703,2553.779,2840.657,4
TP001,6,RS02,PSME,1976,MORTALITY,0,0,0,0,0,4
TP001,6,RS02,CONU,1976,INGROWTH,0,0,0,0,0,4
TP001,6,RS02,CONU,1976,LIVE,25,0.531,4.135,2.398,2.252,4
TP001,6,RS02,CONU,1976,MORTALITY,0,0,0,0,0,4
TP001,6,RS02,THPL,1976,INGROWTH,0,0,0,0,0,4
TP001,6,RS02,THPL,1976,LIVE,53,2.463,16.587,5.192,10.227,4
TP001,6,RS02,THPL,1976,MORTALITY,0,0,0,0,0,4
TP001,6,RS02,ACMA,1976,INGROWTH,0,0,0,0,0,4
TP001,6,RS02,ACMA,1976,LIVE,4,0.033,0.235,0.104,0.144,4
TP001,6,RS02,ACMA,1976,MORTALITY,0,0,0,0,0,4
TP001,6,RS02,ALL,1976,INGROWTH,0,0,0,0,0,4
TP001,6,RS02,ALL,1976,LIVE,1529,339.046,6941.383,3085.652,3350.557,4
TP001,6,RS02,ALL,1976,MORTALITY,25,0.496,5.363,2.294,2.297,4
TP001,6,RS02,TABR,1983,INGROWTH,5,0.041,0.32,0.192,0.147,16
TP001,6,RS02,TABR,1983,LIVE,55,0.945,9.378,5.627,4.091,16
TP001,6,RS02,TABR,1983,MORTALITY,6,0.104,0.986,0.592,0.436,16
TP001,6,RS02,TSHE,1983,INGROWTH,2,0.036,0.297,0.125,0.135,16
TP001,6,RS02,TSHE,1983,LIVE,302,21.514,321.752,135.136,129.399,16
TP001,6,RS02,TSHE,1983,MORTALITY,9,0.596,10.875,4.567,4.2,16
TP001,6,RS02,PSME,1983,INGROWTH,0,0,0,0,0,16
TP001,6,RS02,PSME,1983,LIVE,64,62.885,1426.476,640.487,712.625,16
TP001,6,RS02,PSME,1983,MORTALITY,2,1.745,38.874,17.454,19.405,16
TP001,6,RS02,CONU,1983,INGROWTH,0,0,0,0,0,16
TP001,6,RS02,CONU,1983,LIVE,8,0.146,1.126,0.653,0.614,16
TP001,6,RS02,CONU,1983,MORTALITY,0,0,0,0,0,16
TP001,6,RS02,THPL,1983,INGROWTH,0,0,0,0,0,16
TP001,6,RS02,THPL,1983,LIVE,20,0.703,4.713,1.475,2.905,16
TP001,6,RS02,THPL,1983,MORTALITY,0,0,0,0,0,16
TP001,6,RS02,ACMA,1983,INGROWTH,0,0,0,0,0,16
TP001,6,RS02,ACMA,1983,LIVE,0,0,0,0,0,16
TP001,6,RS02,ACMA,1983,MORTALITY,3,0.019,0.135,0.059,0.082,16
TP001,6,RS02,ALL,1983,INGROWTH,7,0.077,0.617,0.317,0.282,16
TP001,6,RS02,ALL,1983,LIVE,447,86.194,1763.445,783.379,849.632,16
TP001,6,RS02,ALL,1983,MORTALITY,19,2.465,50.869,22.673,24.122,16
TP001,6,RS02,TABR,1988,INGROWTH,7,0.016,0.071,0.042,0.036,16
TP001,6,RS02,TABR,1988,LIVE,56,0.862,8.534,5.12,3.722,16
TP001,6,RS02,TABR,1988,MORTALITY,5,0.093,0.922,0.553,0.403,16
TP001,6,RS02,TSHE,1988,INGROWTH,1,0.018,0.149,0.062,0.068,16
TP001,6,RS02,TSHE,1988,LIVE,296,22.604,343.929,144.45,137.879,16
TP001,6,RS02,TSHE,1988,MORTALITY,6,0.081,0.673,0.283,0.305,16
TP001,6,RS02,PSME,1988,INGROWTH,0,0,0,0,0,16
TP001,6,RS02,PSME,1988,LIVE,63,62.164,1411.503,633.765,705.175,16
TP001,6,RS02,PSME,1988,MORTALITY,1,1.112,25.37,11.391,12.675,16
TP001,6,RS02,CONU,1988,INGROWTH,0,0,0,0,0,16
TP001,6,RS02,CONU,1988,LIVE,5,0.125,0.989,0.574,0.538,16
TP001,6,RS02,CONU,1988,MORTALITY,3,0.02,0.12,0.07,0.066,16
TP001,6,RS02,THPL,1988,INGROWTH,0,0,0,0,0,16
TP001,6,RS02,THPL,1988,LIVE,20,0.772,5.343,1.672,3.229,16
TP001,6,RS02,THPL,1988,MORTALITY,0,0,0,0,0,16
TP001,6,RS02,ALL,1988,INGROWTH,8,0.034,0.219,0.105,0.104,16
TP001,6,RS02,ALL,1988,LIVE,438,86.527,1770.298,785.581,850.542,16
TP001,6,RS02,ALL,1988,MORTALITY,13,1.306,27.085,12.297,13.449,16
TP001,6,RS02,TABR,1993,INGROWTH,0,0,0,0,0,16
TP001,6,RS02,TABR,1993,LIVE,50,0.698,6.869,4.122,2.997,16
TP001,6,RS02,TABR,1993,MORTALITY,7,0.174,1.864,1.119,0.803,16
TP001,6,RS02,TSHE,1993,INGROWTH,1,0.018,0.149,0.062,0.068,16
TP001,6,RS02,TSHE,1993,LIVE,260,22.115,344.951,144.879,137.64,16
TP001,6,RS02,TSHE,1993,MORTALITY,37,1.628,21.366,8.974,8.828,16
TP001,6,RS02,PSME,1993,INGROWTH,0,0,0,0,0,16
TP001,6,RS02,PSME,1993,LIVE,36,39.832,922.703,414.294,461.391,16
TP001,6,RS02,PSME,1993,MORTALITY,27,22.908,504.819,226.664,251.851,16
TP001,6,RS02,CONU,1993,INGROWTH,0,0,0,0,0,16
TP001,6,RS02,CONU,1993,LIVE,2,0.062,0.515,0.299,0.28,16
TP001,6,RS02,CONU,1993,MORTALITY,4,0.065,0.497,0.288,0.271,16
TP001,6,RS02,THPL,1993,INGROWTH,0,0,0,0,0,16
TP001,6,RS02,THPL,1993,LIVE,20,0.849,5.98,1.872,3.575,16
TP001,6,RS02,THPL,1993,MORTALITY,0,0,0,0,0,16
TP001,6,RS02,ALL,1993,INGROWTH,1,0.018,0.149,0.062,0.068,16
TP001,6,RS02,ALL,1993,LIVE,368,63.556,1281.018,565.465,605.883,16
TP001,6,RS02,ALL,1993,MORTALITY,72,24.776,528.546,237.044,261.753,16
TP001,6,RS02,TABR,1999,INGROWTH,5,0.014,0.068,0.041,0.034,16
TP001,6,RS02,TABR,1999,LIVE,49,0.734,7.167,4.3,3.132,16
TP001,6,RS02,TABR,1999,MORTALITY,5,0.014,0.071,0.042,0.036,16
TP001,6,RS02,TSHE,1999,INGROWTH,6,0.034,0.234,0.098,0.11,16
TP001,6,RS02,TSHE,1999,LIVE,254,23.793,381.106,160.065,151.338,16
TP001,6,RS02,TSHE,1999,MORTALITY,9,0.479,6.624,2.782,2.706,16
TP001,6,RS02,PSME,1999,INGROWTH,0,0,0,0,0,16
TP001,6,RS02,PSME,1999,LIVE,32,36.131,841.178,377.689,420.724,16
TP001,6,RS02,PSME,1999,MORTALITY,4,4.333,99.377,44.62,49.665,16
TP001,6,RS02,CONU,1999,INGROWTH,0,0,0,0,0,16
TP001,6,RS02,CONU,1999,LIVE,2,0.062,0.516,0.3,0.281,16
TP001,6,RS02,CONU,1999,MORTALITY,0,0,0,0,0,16
TP001,6,RS02,THPL,1999,INGROWTH,3,0.008,0.016,0.005,0.022,16
TP001,6,RS02,THPL,1999,LIVE,22,0.951,6.835,2.139,4.032,16
TP001,6,RS02,THPL,1999,MORTALITY,0,0,0,0,0,16
TP001,6,RS02,ALL,1999,INGROWTH,13,0.056,0.318,0.144,0.166,16
TP001,6,RS02,ALL,1999,LIVE,358,61.671,1236.803,544.493,579.508,16
TP001,6,RS02,ALL,1999,MORTALITY,17,4.826,106.072,47.445,52.406,16
TP001,6,RS02,TABR,2005,INGROWTH,7,0.025,0.137,0.082,0.068,16
TP001,6,RS02,TABR,2005,LIVE,55,0.733,7.061,4.237,3.092,16
TP001,6,RS02,TABR,2005,MORTALITY,4,0.048,0.367,0.22,0.169,16
TP001,6,RS02,TSHE,2005,INGROWTH,8,0.052,0.342,0.144,0.162,16
TP001,6,RS02,TSHE,2005,LIVE,256,26.041,427.044,179.359,168.851,16
TP001,6,RS02,TSHE,2005,MORTALITY,6,0.151,1.697,0.713,0.722,16
TP001,6,RS02,PSME,2005,INGROWTH,0,0,0,0,0,16
TP001,6,RS02,PSME,2005,LIVE,34,35.428,826.395,371.051,413.497,16
TP001,6,RS02,PSME,2005,MORTALITY,0,0,0,0,0,16
TP001,6,RS02,CONU,2005,INGROWTH,0,0,0,0,0,16
TP001,6,RS02,CONU,2005,LIVE,1,0.035,0.3,0.174,0.163,16
TP001,6,RS02,CONU,2005,MORTALITY,1,0.027,0.213,0.124,0.116,16
TP001,6,RS02,THPL,2005,INGROWTH,0,0,0,0,0,16
TP001,6,RS02,THPL,2005,LIVE,22,1.06,7.869,2.463,4.552,16
TP001,6,RS02,THPL,2005,MORTALITY,0,0,0,0,0,16
TP001,6,RS02,ALL,2005,INGROWTH,15,0.078,0.479,0.226,0.23,16
TP001,6,RS02,ALL,2005,LIVE,366,63.297,1268.669,557.283,590.154,16
TP001,6,RS02,ALL,2005,MORTALITY,10,0.225,2.276,1.056,1.007,16
TP001,6,RS02,TABR,2009,INGROWTH,0,0,0,0,0,16
TP001,6,RS02,TABR,2009,LIVE,47,0.671,6.681,4.009,2.907,16
TP001,6,RS02,TABR,2009,MORTALITY,6,0.075,0.583,0.35,0.268,16
TP001,6,RS02,TSHE,2009,INGROWTH,6,0.059,0.458,0.192,0.21,16
TP001,6,RS02,TSHE,2009,LIVE,257,27.457,458.169,192.431,180.558,16
TP001,6,RS02,TSHE,2009,MORTALITY,5,0.368,4.989,2.095,2.053,16
TP001,6,RS02,PSME,2009,INGROWTH,0,0,0,0,0,16
TP001,6,RS02,PSME,2009,LIVE,32,37.725,886.781,398.164,443.841,16
TP001,6,RS02,PSME,2009,MORTALITY,0,0,0,0,0,16
TP001,6,RS02,CONU,2009,INGROWTH,0,0,0,0,0,16
TP001,6,RS02,CONU,2009,LIVE,1,0.037,0.318,0.184,0.173,16
TP001,6,RS02,CONU,2009,MORTALITY,0,0,0,0,0,16
TP001,6,RS02,THPL,2009,INGROWTH,6,0.04,0.122,0.038,0.127,16
TP001,6,RS02,THPL,2009,LIVE,30,1.214,9.025,2.825,5.208,16
TP001,6,RS02,THPL,2009,MORTALITY,0,0,0,0,0,16
TP001,6,RS02,ALL,2009,INGROWTH,11,0.099,0.58,0.23,0.337,16
TP001,6,RS02,ALL,2009,LIVE,366,67.105,1360.974,597.614,632.687,16
TP001,6,RS02,ALL,2009,MORTALITY,11,0.444,5.572,2.445,2.321,16
TP001,6,RS03,TABR,1972,INGROWTH,0,0,0,0,0,4
TP001,6,RS03,TABR,1972,LIVE,84,1.704,15.844,9.506,7.014,4
TP001,6,RS03,TABR,1972,MORTALITY,0,0,0,0,0,4
TP001,6,RS03,ABAM,1972,INGROWTH,0,0,0,0,0,4
TP001,6,RS03,ABAM,1972,LIVE,53,1.848,27.551,11.489,12.089,4
TP001,6,RS03,ABAM,1972,MORTALITY,0,0,0,0,0,4
TP001,6,RS03,PSME,1972,INGROWTH,0,0,0,0,0,4
TP001,6,RS03,PSME,1972,LIVE,20,22.91,528.216,237.169,264.032,4
TP001,6,RS03,PSME,1972,MORTALITY,0,0,0,0,0,4
TP001,6,RS03,ABGR,1972,INGROWTH,0,0,0,0,0,4
TP001,6,RS03,ABGR,1972,LIVE,4,1.98,35.936,12.578,16.363,4
TP001,6,RS03,ABGR,1972,MORTALITY,0,0,0,0,0,4
TP001,6,RS03,THPL,1972,INGROWTH,0,0,0,0,0,4
TP001,6,RS03,THPL,1972,LIVE,96,46.398,562.489,176.059,249.783,4
TP001,6,RS03,THPL,1972,MORTALITY,0,0,0,0,0,4
TP001,6,RS03,CACH,1972,INGROWTH,0,0,0,0,0,4
TP001,6,RS03,CACH,1972,LIVE,4,0.014,0.055,0.023,0.038,4
TP001,6,RS03,CACH,1972,MORTALITY,0,0,0,0,0,4
TP001,6,RS03,TSHE,1972,INGROWTH,0,0,0,0,0,4
TP001,6,RS03,TSHE,1972,LIVE,308,19.684,392.323,164.776,148.565,4
