DBCODE,ENTITY,PLOTID,YEAR_BEGIN,YEAR_END,SPECIES,DELTA_TPH_NHA,DELTA_BA_M2HA,DELTA_VOL_M3HA,DELTA_BIO_MGHA,DELTA_JENKBIO_MGHA,MEAN_ANNUAL_NPP_BIO,MEAN_ANNUAL_NPP_JENKBIO
TP001,7,AB080012,1984,1990,TSHE,0,0.7248,18.8123,7.9012,6.8532,1.3169,1.1422
TP001,7,AB080012,1990,1995,ABAM,0,0.0464,0.7742,0.3228,0.3386,0.0646,0.0677
TP001,9,AB080012,1990,1995,ALL,0,2.0064,40.3982,15.9,15.8903,3.18,15.8903
TP001,7,AB080012,1990,1995,PSME,0,0.1712,3.6226,1.6266,1.8019,0.3253,0.3604
TP001,7,AB080012,1990,1995,THPL,0,0.824,10.9344,3.4225,4.6345,0.6845,0.9269
TP001,7,AB080012,1990,1995,TSHE,0,0.9648,25.067,10.5281,9.1153,2.1056,1.8231
TP001,7,AB080012,1995,2002,ABAM,0,0.0768,1.2728,0.5307,0.5557,0.0758,0.0794
TP001,9,AB080012,1995,2002,ALL,0,-2.1152,-5.122,-0.3826,-5.5176,-0.0547,-5.5176
TP001,7,AB080012,1995,2002,PSME,0,0.144,3.0319,1.3613,1.5085,0.1945,0.2155
TP001,7,AB080012,1995,2002,THPL,0,-2.1648,-15.7435,-4.9277,-9.2936,-0.704,-1.3277
TP001,7,AB080012,1995,2002,TSHE,0,-0.1712,6.3169,2.6531,1.7119,0.379,0.2446
TP001,7,AB080012,2002,2008,ABAM,0,0.1296,2.159,0.9003,0.94,0.15,0.1567
TP001,9,AB080012,2002,2008,ALL,0,2.4608,50.4472,20.1716,19.9651,5.4196,22.805
TP001,7,AB080012,2002,2008,PSME,0,0.2768,5.8952,2.6469,2.9342,0.4412,0.489
TP001,7,AB080012,2002,2008,THPL,0,0.8288,11.0348,3.4539,4.6574,1.5641,2.5503
TP001,7,AB080012,2002,2008,TSHE,0,1.2256,31.3583,13.1705,11.4335,3.2643,2.9714
TP001,9,AB080013,1978,1984,ALL,0,1.1904,28.29,11.8881,10.3741,1.9814,10.3741
TP001,7,AB080013,1978,1984,CHNO,0,0.2544,4.548,1.851,1.3871,0.3085,0.2312
TP001,7,AB080013,1978,1984,PSME,0,0.0928,2.2575,1.0136,1.1309,0.1689,0.1885
TP001,7,AB080013,1978,1984,TSHE,0,0.8432,21.4845,9.0235,7.8561,1.5039,1.3094
TP001,9,AB080013,1984,1990,ALL,0,1.1552,29.4008,12.4971,11.4384,2.0829,11.4384
TP001,7,AB080013,1984,1990,CHNO,0,0,0,0,0,0,0
TP001,7,AB080013,1984,1990,PSME,0,0.2064,5.1312,2.3039,2.5708,0.384,0.4285
TP001,7,AB080013,1984,1990,TSHE,0,0.9488,24.2697,10.1933,8.8677,1.6989,1.4779
TP001,9,AB080013,1990,1995,ALL,0,1.04,24.7355,10.3993,9.1144,2.0799,9.1144
TP001,7,AB080013,1990,1995,CHNO,0,0.1696,3.0511,1.2418,0.9241,0.2484,0.1848
TP001,7,AB080013,1990,1995,PSME,0,0.0704,1.7264,0.7751,0.865,0.155,0.173
TP001,7,AB080013,1990,1995,TSHE,0,0.8,19.958,8.3824,7.3253,1.6765,1.4651
TP001,9,AB080013,1995,2002,ALL,0,1.4288,36.53,15.4324,13.743,2.2046,13.743
TP001,7,AB080013,1995,2002,CHNO,0,0.0464,0.847,0.3447,0.2557,0.0492,0.0365
TP001,7,AB080013,1995,2002,PSME,0,0.1392,3.4767,1.5611,1.7423,0.223,0.2489
TP001,7,AB080013,1995,2002,TSHE,0,1.2432,32.2062,13.5266,11.745,1.9324,1.6779
TP001,9,AB080013,2002,2008,ALL,0,1.6704,37.0243,15.704,14.4141,2.6173,14.4141
TP001,7,AB080013,2002,2008,CHNO,0,0.1408,2.5797,1.05,0.7764,0.175,0.1294
TP001,7,AB080013,2002,2008,PSME,0,0.2592,6.4575,2.8994,3.2365,0.4832,0.5394
TP001,7,AB080013,2002,2008,TSHE,0,1.2704,27.9871,11.7546,10.4012,1.9591,1.7335
TP001,9,AB080014,1978,1984,ALL,0,-3.4992,-67.0143,-28.127,-25.3557,-4.6878,-25.3557
TP001,7,AB080014,1978,1984,PSME,0,0.1712,3.9334,1.7661,1.9638,0.2943,0.3273
TP001,7,AB080014,1978,1984,THPL,0,0.112,0.8879,0.2779,0.5027,0.0463,0.0838
TP001,7,AB080014,1978,1984,TSHE,0,-3.7824,-71.8356,-30.171,-27.8221,-5.0285,-4.637
TP001,9,AB080014,1984,1990,ALL,0,1.8496,39.8732,16.8762,15.5533,9.9029,22.0415
TP001,7,AB080014,1984,1990,PSME,0,0.2128,4.8978,2.1991,2.4459,0.3665,0.4076
TP001,7,AB080014,1984,1990,THPL,0,0.016,0.1171,0.0366,0.0654,0.0061,0.0109
TP001,7,AB080014,1984,1990,TSHE,0,1.6208,34.8583,14.6405,13.042,9.5302,8.6619
TP001,9,AB080014,1990,1995,ALL,0,1.2384,30.0538,12.7022,11.5483,2.5404,11.5483
TP001,7,AB080014,1990,1995,PSME,0,0.1584,3.6248,1.6275,1.8106,0.3255,0.3621
TP001,7,AB080014,1990,1995,THPL,0,0.0288,0.2382,0.0746,0.1325,0.0149,0.0265
TP001,7,AB080014,1990,1995,TSHE,0,1.0512,26.1908,11.0001,9.6052,2.2,1.921
TP001,9,AB080014,1995,2002,ALL,0,-3.7968,-59.1459,-24.5832,-22.3779,-3.5119,-22.3779
TP001,7,AB080014,1995,2002,PSME,0,0.4592,10.7177,4.8122,5.3554,0.6875,0.7651
TP001,7,AB080014,1995,2002,THPL,0,0.0592,0.4931,0.1543,0.2718,0.022,0.0388
TP001,7,AB080014,1995,2002,TSHE,0,-4.3152,-70.3566,-29.5498,-28.0051,-4.2214,-4.0007
TP001,9,AB080014,2002,2008,ALL,0,1.76,42.1584,17.6212,16.3781,11.0219,23.7913
TP001,7,AB080014,2002,2008,PSME,0,0.1424,3.3498,1.5041,1.6744,0.2507,0.2791
TP001,7,AB080014,2002,2008,THPL,0,0.3936,1.7048,0.5336,1.4005,0.0889,0.2334
TP001,7,AB080014,2002,2008,TSHE,0,1.224,37.1038,15.5836,13.3032,10.6823,9.6304
TP001,7,AB080015,1978,1984,ABAM,0,0,0,0,0,0,0
TP001,9,AB080015,1978,1984,ALL,0,2.6256,64.5499,26.9963,24.0245,4.4994,24.0245
TP001,7,AB080015,1978,1984,CHNO,0,0.0272,0.3853,0.1568,0.1355,0.0261,0.0226
TP001,7,AB080015,1978,1984,PSME,0,0.0944,2.177,0.9775,1.0868,0.1629,0.1811
TP001,7,AB080015,1978,1984,THPL,0,0.1456,1.615,0.5055,0.7451,0.0843,0.1242
TP001,7,AB080015,1978,1984,TSHE,0,2.3584,60.3725,25.3564,22.057,4.2261,3.6762
TP001,7,AB080015,1984,1990,ABAM,0,0,0,0,0,0,0
TP001,9,AB080015,1984,1990,ALL,0,0.9712,25.9141,10.9434,9.6961,1.8239,9.6961
TP001,7,AB080015,1984,1990,CHNO,0,0.1056,1.4545,0.592,0.5085,0.0987,0.0847
TP001,7,AB080015,1984,1990,PSME,0,0.096,2.1975,0.9867,1.0972,0.1644,0.1829
TP001,7,AB080015,1984,1990,THPL,0,-0.0128,-0.137,-0.0429,-0.063,-0.0071,-0.0105
TP001,7,AB080015,1984,1990,TSHE,0,0.7824,22.3991,9.4076,8.1534,1.5679,1.3589
TP001,7,AB080015,1990,1995,ABAM,0,0,0,0,0,0,0
TP001,9,AB080015,1990,1995,ALL,0,0.8816,21.209,8.9813,8.0181,2.0433,8.2835
TP001,7,AB080015,1990,1995,CHNO,0,0.04,0.5453,0.2219,0.1895,0.0444,0.0379
TP001,7,AB080015,1990,1995,PSME,0,0.0784,1.7728,0.796,0.8852,0.1592,0.177
TP001,7,AB080015,1990,1995,THPL,0,-0.024,-0.2727,-0.0854,-0.1255,-0.0171,-0.0251
TP001,7,AB080015,1990,1995,TSHE,0,0.7872,19.1636,8.0487,7.0689,1.8568,1.6791
TP001,7,AB080015,1995,2002,ABAM,0,0,0,0,0,0,0
TP001,9,AB080015,1995,2002,ALL,0,2.1584,49.6038,20.9105,19.2726,2.9872,19.2726
TP001,7,AB080015,1995,2002,CHNO,0,0.088,1.2591,0.5125,0.4354,0.0732,0.0622
TP001,7,AB080015,1995,2002,PSME,0,0.2928,6.7655,3.0377,3.3791,0.434,0.4827
TP001,7,AB080015,1995,2002,THPL,0,0.0848,0.9622,0.3012,0.4421,0.043,0.0632
TP001,7,AB080015,1995,2002,TSHE,0,1.6928,40.6171,17.0592,15.016,2.437,2.1451
TP001,7,AB080015,2002,2008,ABAM,0,0,0,0,0,0,0
TP001,9,AB080015,2002,2008,ALL,0,1.4656,31.9631,13.2432,11.8843,2.2072,11.8843
TP001,7,AB080015,2002,2008,CHNO,0,0.0912,1.3043,0.5308,0.4479,0.0885,0.0747
TP001,7,AB080015,2002,2008,PSME,0,-0.0192,-0.4568,-0.2051,-0.2282,-0.0342,-0.038
TP001,7,AB080015,2002,2008,THPL,0,0.1248,1.4123,0.4421,0.6454,0.0737,0.1076
TP001,7,AB080015,2002,2008,TSHE,0,1.2688,29.7034,12.4754,11.0191,2.0792,1.8365
TP001,9,AB080016,1978,1984,ALL,0,1.3216,31.7583,13.3909,11.9424,2.2318,11.9424
TP001,7,AB080016,1978,1984,PSME,0,0.0848,1.8069,0.8113,0.8998,0.1352,0.15
TP001,7,AB080016,1978,1984,TSHE,0,1.2368,29.9514,12.5796,11.0425,2.0966,1.8404
TP001,9,AB080016,1984,1990,ALL,0,-5.5712,-86.1734,-35.9995,-33.9549,-5.9999,-33.9549
TP001,7,AB080016,1984,1990,PSME,0,0.3056,6.6657,2.9929,3.3206,0.4988,0.5534
TP001,7,AB080016,1984,1990,TSHE,0,-5.8768,-92.8391,-38.9924,-37.2755,-6.4987,-6.2126
TP001,9,AB080016,1990,1995,ALL,0,-8.528,-199.1541,-83.6118,-73.6711,-5.464,-63.1876
TP001,7,AB080016,1990,1995,PSME,0,0.0512,1.1356,0.5099,0.5659,0.102,0.1132
TP001,7,AB080016,1990,1995,TSHE,0,-8.5792,-200.2897,-84.1217,-74.2369,-5.5659,-4.3639
TP001,9,AB080016,1995,2002,ALL,0,1.9232,46.3674,19.6194,17.7315,16.6051,29.9022
TP001,7,AB080016,1995,2002,PSME,0,0.2272,5.0025,2.2461,2.4934,0.3209,0.3562
TP001,7,AB080016,1995,2002,TSHE,0,1.696,41.3649,17.3733,15.2381,16.2842,14.3476
TP001,9,AB080016,2002,2008,ALL,0,2.5392,63.1154,26.7392,24.1499,4.4565,24.1499
TP001,7,AB080016,2002,2008,PSME,0,0.3584,7.9577,3.573,3.968,0.5955,0.6613
TP001,7,AB080016,2002,2008,TSHE,0,2.1808,55.1576,23.1662,20.1819,3.861,3.3636
TP001,7,ABCO0001,1983,1988,ABCO,0,4.6384,110.7207,46.392,45.5292,9.2784,9.1058
TP001,7,ABCO0001,1983,1988,ABMA,0,0.64,8.4711,3.38,4.4312,0.676,0.8862
TP001,9,ABCO0001,1983,1988,ALL,0,10.0336,231.2187,94.1251,90.9547,18.825,90.9547
TP001,7,ABCO0001,1983,1988,CADE3,0,0.024,0.0955,0.0284,0.0772,0.0057,0.0154
TP001,7,ABCO0001,1983,1988,PILA,0,4.7312,111.9313,44.3248,40.9172,8.865,8.1834
TP001,7,ABCO0001,1988,1994,ABCO,0,-4.9808,-74.2928,-31.1287,-36.6239,-5.1881,-6.104
TP001,7,ABCO0001,1988,1994,ABMA,0,0.624,7.4909,2.9889,4.0548,0.4981,0.6758
TP001,9,ABCO0001,1988,1994,ALL,0,-3.6512,-50.5124,-21.7119,-26.5965,-3.6186,-26.5965
TP001,7,ABCO0001,1988,1994,CADE3,0,0.0512,0.2293,0.0681,0.1765,0.0114,0.0294
TP001,7,ABCO0001,1988,1994,PILA,0,0.6544,16.0602,6.3599,5.796,1.06,0.966
TP001,7,ABCO0001,1994,1995,ABCO,0,-23.6896,-417.008,-174.7264,-189.7081,-174.7264,-189.7081
TP001,7,ABCO0001,1994,1995,ABMA,0,-6.0656,-61.2795,-24.4505,-35.0771,-24.4505,-35.0771
TP001,9,ABCO0001,1994,1995,ALL,0,-52.9952,-901.6913,-366.7478,-394.1162,-320.7564,-342.614
TP001,7,ABCO0001,1994,1995,CADE3,0,-0.3104,-0.9795,-0.2909,-0.9639,-0.2909,-0.9639
TP001,7,ABCO0001,1994,1995,PILA,0,-22.9296,-422.4243,-167.28,-168.3671,-167.28,-168.3671
TP001,9,ABCO0001,1995,1997,ALL,0,0,0,0,0,0.0002,0.0006
TP001,7,ABCO0001,1995,1997,PILA,0,0,0,0,0,0.0002,0.0006
TP001,7,ABCO0002,1983,1988,ABCO,0,-2.808,-18.4883,-7.7466,-13.6875,-1.5493,-2.7375
TP001,7,ABCO0002,1983,1988,ABMA,0,1.9248,39.2381,15.656,19.5382,3.1312,3.9076
TP001,9,ABCO0002,1983,1988,ALL,0,-0.4432,33.3623,12.8916,10.0594,2.5783,10.0594
TP001,7,ABCO0002,1983,1988,CADE3,0,0.048,0.1247,0.037,0.1449,0.0074,0.029
TP001,7,ABCO0002,1983,1988,PILA,0,0.392,12.4877,4.9451,4.0639,0.989,0.8128
TP001,7,ABCO0002,1988,1994,ABCO,0,-4.0224,-63.1349,-26.4535,-30.6046,0.7935,1.2716
TP001,7,ABCO0002,1988,1994,ABMA,0,1.8896,38.5453,15.3796,19.2972,2.5633,3.2162
TP001,9,ABCO0002,1988,1994,ALL,0,-1.7088,-11.8629,-6.0517,-7.0903,4.1957,-0.7131
TP001,7,ABCO0002,1988,1994,CADE3,0,0.0624,0.177,0.0526,0.1923,0.0088,0.032
TP001,7,ABCO0002,1988,1994,PILA,0,0.3616,12.5498,4.9697,4.0249,0.8302,0.6756
TP001,7,ABCO0002,1994,1996,ABCO,0,-50.216,-806.2383,-337.8138,-375.7406,-149.9948,-166.2541
TP001,7,ABCO0002,1994,1996,ABMA,0,-25.5616,-438.7865,-175.0758,-220.0366,-87.5379,-110.0183
TP001,9,ABCO0002,1994,1996,ALL,0,-100.9664,-1844.1738,-750.089,-811.7557,-356.1218,-790.1149
TP001,7,ABCO0002,1994,1996,CADE3,0,-0.3024,-0.6431,-0.191,-0.8466,-0.0955,-0.4233
TP001,7,ABCO0002,1994,1996,PILA,0,-24.8864,-598.5059,-237.0083,-215.1318,-118.5042,-107.5659
TP001,7,ABCO0002,1996,1997,ABCO,0,0,0,0,0,0.0002,0.001
TP001,9,ABCO0002,1996,1997,ALL,0,0,0,0,0,0.0002,0.001
TP001,7,ABCO0003,1983,1988,ABCO,0,2.9488,78.1207,32.7326,31.7676,6.5465,6.3535
TP001,7,ABCO0003,1983,1988,ABMA,0,0.0128,0.1027,0.041,0.0673,0.0082,0.0135
TP001,9,ABCO0003,1983,1988,ALL,0,3.1136,81.0481,33.9011,32.9936,6.7802,32.9936
TP001,7,ABCO0003,1983,1988,CADE3,0,-0.04,-0.09,-0.0267,-0.1075,-0.0053,-0.0215
TP001,7,ABCO0003,1983,1988,PILA,0,0.192,2.9148,1.1542,1.2663,0.2308,0.2533
TP001,7,ABCO0003,1988,1994,ABCO,0,-16.0464,-383.0836,-160.512,-155.5018,-26.4093,-25.3146
TP001,7,ABCO0003,1988,1994,ABMA,0,0.0096,0.0703,0.028,0.0458,0.0047,0.0076
TP001,9,ABCO0003,1988,1994,ALL,0,-15.9072,-381.5825,-159.9276,-154.7562,-26.3037,-154.1177
TP001,7,ABCO0003,1988,1994,CADE3,0,0.0432,0.1034,0.0307,0.1272,0.0133,0.0574
TP001,7,ABCO0003,1988,1994,PILA,0,0.0864,1.3275,0.5257,0.5726,0.0876,0.0954
TP001,7,ABCO0003,1994,1995,ABCO,0,-54.4432,-717.2121,-300.5119,-362.3838,-300.5119,-362.3838
TP001,7,ABCO0003,1994,1995,ABMA,0,-0.416,-2.2341,-0.8914,-1.6922,-0.8914,-1.6922
TP001,9,ABCO0003,1994,1995,ALL,0,-58.5152,-756.2083,-315.7739,-382.6287,-133.2134,-202.4918
TP001,7,ABCO0003,1994,1995,CADE3,0,-0.6096,-1.8904,-0.5615,-1.8477,-0.5615,-1.8477
TP001,7,ABCO0003,1994,1995,PILA,0,-3.0464,-34.8716,-13.8092,-16.705,-13.8092,-16.705
TP001,7,ABCO0003,1995,1996,ABCO,0,0,0,0,0,0,0
TP001,9,ABCO0003,1995,1996,ALL,0,0,0,0,0,0.378,0.994
TP001,7,ABCO0003,1995,1996,CADE3,0,0,0,0,0,0.378,0.994
TP001,7,ABCO0003,1996,1997,ABCO,0,0,0,0,0,7.7494,10.4458
TP001,9,ABCO0003,1996,1997,ALL,0,0,0,0,0,7.7501,10.4519
TP001,7,ABCO0003,1996,1997,CADE3,0,0,0,0,0,0,0
TP001,7,ABCO0004,1983,1988,ABCO,0,4.616,81.4193,34.1147,37.7084,6.8229,7.5417
TP001,9,ABCO0004,1983,1988,ALL,0,5.4112,95.4674,39.0734,43.0053,7.8147,43.0053
TP001,7,ABCO0004,1983,1988,CADE3,0,0.3984,6.1044,1.813,2.1052,0.3626,0.421
TP001,7,ABCO0004,1983,1988,PILA,0,0.3968,7.9436,3.1457,3.1917,0.6291,0.6383
TP001,7,ABCO0004,1988,1994,ABCO,0,3.4528,78.6478,32.9534,34.1655,5.4922,5.6943
TP001,9,ABCO0004,1988,1994,ALL,0,4.7072,99.7056,40.7226,42.3661,6.8302,42.4508
TP001,7,ABCO0004,1988,1994,CADE3,0,0.4192,5.7545,1.7091,2.0854,0.2862,0.3566
TP001,7,ABCO0004,1988,1994,PILA,0,0.8352,15.3033,6.0601,6.1152,1.0518,1.095
TP001,7,ABCO0004,1994,1995,ABCO,0,-61.9856,-808.255,-338.6588,-414.0554,-338.6588,-414.0554
TP001,9,ABCO0004,1994,1995,ALL,0,-82.6272,-1082.5711,-437.5663,-529.2272,-434.0703,-523.6576
TP001,7,ABCO0004,1994,1995,CADE3,0,-8.1296,-98.199,-29.1651,-37.991,-29.1651,-37.991
TP001,7,ABCO0004,1994,1995,PILA,0,-12.512,-176.1171,-69.7424,-77.1808,-69.7424,-77.1808
TP001,7,ABCO0004,1995,1996,ABCO,0,0,0,0,0,0,0
TP001,9,ABCO0004,1995,1996,ALL,0,0,0,0,0,0.0002,0.0013
TP001,7,ABCO0004,1995,1996,CADE3,0,0,0,0,0,0,0
TP001,7,ABCO0004,1996,1997,ABCO,0,0,0,0,0,33.7654,42.6801
TP001,9,ABCO0004,1996,1997,ALL,0,0,0,0,0,33.7654,42.6801
TP001,7,ABCO0005,1983,1988,ABCO,0,4.2784,84.5517,35.4272,37.091,7.0854,7.4182
TP001,7,ABCO0005,1983,1988,ABMA,0,0.0336,0.1025,0.0409,0.1025,0.0082,0.0205
TP001,9,ABCO0005,1983,1988,ALL,0,4.2128,84.6225,35.4587,36.9332,7.0917,36.9332
TP001,7,ABCO0005,1983,1988,CADE3,0,-0.0992,-0.0317,-0.0094,-0.2603,-0.0019,-0.0521
TP001,7,ABCO0005,1983,1988,PILA,0,0,0,0,0,0,0
TP001,7,ABCO0005,1988,1994,ABCO,0,4.1488,76.0679,31.8724,33.9805,5.399,5.8385
TP001,7,ABCO0005,1988,1994,ABMA,0,0.0416,0.1465,0.0585,0.1367,0.0097,0.0228
TP001,9,ABCO0005,1988,1994,ALL,0,4.2672,76.9516,32.1499,34.4603,5.4707,34.719
TP001,7,ABCO0005,1988,1994,CADE3,0,0.0768,0.7372,0.219,0.3431,0.062,0.1407
TP001,7,ABCO0005,1988,1994,PILA,0,0,0,0,0,0,0
TP001,7,ABCO0005,1994,1996,ABCO,0,-66.3104,-1051.3689,-440.5236,-494.3872,-220.2597,-247.1875
TP001,7,ABCO0005,1994,1996,ABMA,0,-0.1536,-0.4026,-0.1607,-0.4213,-0.0803,-0.2107
TP001,9,ABCO0005,1994,1996,ALL,0,-68.1984,-1060.9149,-443.3999,-500.8902,-221.6815,-500.8071
TP001,7,ABCO0005,1994,1996,CADE3,0,-1.7328,-9.1429,-2.7154,-6.081,-1.3413,-2.9635
TP001,7,ABCO0005,1994,1996,PILA,0,-0.0016,-0.0005,-0.0002,-0.0007,-0.0001,-0.0004
TP001,7,ABCO0005,1996,1997,ABCO,0,0,0,0,0,1.6723,2.6482
TP001,7,ABCO0005,1996,1997,ABMA,0,0,0,0,0,0,0
TP001,9,ABCO0005,1996,1997,ALL,0,0,0,0,0,1.9502,3.4355
TP001,7,ABCO0005,1996,1997,CADE3,0,0,0,0,0,0.2779,0.7873
TP001,7,ABCO0006,1983,1988,ABCO,0,3.616,95.0687,39.8338,37.547,7.9668,7.5094
TP001,9,ABCO0006,1983,1988,ALL,0,6.2688,139.1958,53.3871,52.6737,10.6774,52.6737
TP001,7,ABCO0006,1983,1988,CADE3,0,2.4176,39.6062,11.763,13.3362,2.3526,2.6672
TP001,7,ABCO0006,1983,1988,PILA,0,0.2352,4.5209,1.7903,1.7905,0.3581,0.3581
TP001,7,ABCO0006,1988,1994,ABCO,0,-24.9888,-604.1244,-253.1281,-245.9826,-42.188,-40.9971
TP001,9,ABCO0006,1988,1994,ALL,0,-24.7216,-601.2574,-251.8801,-244.5522,-41.98,-244.5522
TP001,7,ABCO0006,1988,1994,CADE3,0,0.0624,-1.138,-0.338,-0.1474,-0.0563,-0.0246
TP001,7,ABCO0006,1988,1994,PILA,0,0.2048,4.005,1.586,1.5778,0.2643,0.263
TP001,7,ABCO0006,1994,1997,ABCO,0,-64.7392,-1469.379,-615.6698,-608.8968,-114.2397,-114.5701
TP001,9,ABCO0006,1994,1997,ALL,0,-96.5808,-1908.4444,-754.5659,-774.5822,-160.5385,-686.1867
TP001,7,ABCO0006,1994,1997,CADE3,0,-25.928,-353.2705,-104.9213,-128.1718,-34.9738,-42.7239
TP001,7,ABCO0006,1994,1997,PILA,0,-5.9136,-85.795,-33.9748,-37.5136,-11.3249,-12.5045
TP001,7,ABCO0007,1983,1988,ABCO,0,4.7232,85.6427,35.8843,39.0262,7.1769,7.8052
TP001,9,ABCO0007,1983,1988,ALL,0,6.3488,112.154,44.4332,48.2015,8.8866,48.2015
TP001,7,ABCO0007,1983,1988,CADE3,0,1.1712,19.6921,5.8486,6.3287,1.1697,1.2657
TP001,7,ABCO0007,1983,1988,PILA,0,0.4544,6.8191,2.7004,2.8466,0.5401,0.5693
TP001,7,ABCO0007,1988,1994,ABCO,0,3.1952,67.4676,28.2689,29.8636,4.7555,5.0618
TP001,9,ABCO0007,1988,1994,ALL,0,3.2688,92.6889,37.0742,35.3081,6.3731,35.7152
TP001,7,ABCO0007,1988,1994,CADE3,0,-0.2272,11.9427,3.547,1.2894,0.7412,0.5374
TP001,7,ABCO0007,1988,1994,PILA,0,0.3008,13.2786,5.2583,4.1552,0.8764,0.6925
TP001,7,ABCO0007,1994,1995,ABCO,0,-50.1088,-726.3495,-304.3404,-355.7768,-304.3404,-355.7768
TP001,9,ABCO0007,1994,1995,ALL,0,-97.4912,-1527.3285,-601.0802,-663.5122,-593.1201,-649.3367
TP001,7,ABCO0007,1994,1995,CADE3,0,-20.848,-206.5449,-61.3438,-89.6914,-56.5646,-80.8286
TP001,7,ABCO0007,1994,1995,PILA,0,-26.5344,-594.4342,-235.3959,-218.044,-235.0922,-217.485
TP001,7,ABCO0007,1995,1997,ABCO,0,0,0,0,0,0,0
TP001,9,ABCO0007,1995,1997,ALL,0,0,0,0,0,0.1282,0.2648
TP001,7,ABCO0007,1995,1997,CADE3,0,0,0,0,0,0,0
TP001,7,ABCO0007,1995,1997,PILA,0,0,0,0,0,0,0
TP001,7,ABCO0008,1983,1988,ABCO,0,3.5488,69.0759,28.9428,29.9528,5.7886,5.9906
TP001,9,ABCO0008,1983,1988,ALL,0,6.3536,126.9967,51.5078,51.8828,10.3016,51.8828
TP001,7,ABCO0008,1983,1988,CADE3,0,0.1968,3.7537,1.1149,1.1389,0.223,0.2278
TP001,7,ABCO0008,1983,1988,PILA,0,2.608,54.1671,21.4502,20.7911,4.29,4.1582
TP001,7,ABCO0008,1988,1994,ABCO,0,2.664,55.4797,23.246,24.2241,3.879,4.0488
TP001,9,ABCO0008,1988,1994,ALL,0,3.1584,64.0471,26.3958,27.448,4.453,27.594
TP001,7,ABCO0008,1988,1994,CADE3,0,-0.04,2.4531,0.7286,0.2838,0.1522,0.1449
TP001,7,ABCO0008,1988,1994,PILA,0,0.5344,6.1143,2.4212,2.9402,0.4217,0.527
TP001,7,ABCO0008,1994,1996,ABCO,0,-70.9952,-1402.3866,-587.6,-605.5568,-293.8,-302.7784
TP001,9,ABCO0008,1994,1996,ALL,0,-91.792,-1666.397,-688.2364,-722.8196,-343.3935,-721.2622
TP001,7,ABCO0008,1994,1996,CADE3,0,-4.7792,-39.5125,-11.7352,-19.2724,-5.8676,-9.6362
TP001,7,ABCO0008,1994,1996,PILA,0,-16.0176,-224.498,-88.9012,-97.9904,-44.4506,-48.9952
TP001,7,ABCO0009,1983,1988,ABCO,0,2.0432,24.7141,10.3552,12.6803,2.071,2.5361
TP001,7,ABCO0009,1983,1988,ABMA,0,0.0032,0.0021,0.0008,0.0029,0.0002,0.0006
TP001,9,ABCO0009,1983,1988,ALL,0,5.4928,100.2983,40.1805,40.5119,8.0361,40.5119
TP001,7,ABCO0009,1983,1988,CADE3,0,0.192,1.0711,0.3181,0.6794,0.0636,0.1359
TP001,7,ABCO0009,1983,1988,PILA,0,3.2544,74.511,29.5063,27.1494,5.9013,5.4299
TP001,7,ABCO0009,1988,1994,ABCO,0,-10.1056,-137.1839,-57.48,-69.837,-9.58,-11.6395
TP001,7,ABCO0009,1988,1994,ABMA,0,0.0112,0.0159,0.0063,0.0215,0.0011,0.0036
TP001,9,ABCO0009,1988,1994,ALL,0,-6.6784,-60.566,-27.3043,-41.8686,-4.5507,-41.8686
TP001,7,ABCO0009,1988,1994,CADE3,0,0.2016,1.6664,0.4949,0.8404,0.0825,0.1401
TP001,7,ABCO0009,1988,1994,PILA,0,3.2144,74.9356,29.6745,27.1064,4.9457,4.5177
TP001,7,ABCO0009,1994,1997,ABCO,0,-23.728,-316.7994,-132.7389,-157.2448,-20.6593,-23.9078
TP001,7,ABCO0009,1994,1997,ABMA,0,-0.0144,-0.018,-0.0072,-0.0245,-0.0024,-0.0082
TP001,9,ABCO0009,1994,1997,ALL,0,-80.904,-1395.9503,-559.2118,-578.6475,-162.812,-550.1093
TP001,7,ABCO0009,1994,1997,CADE3,0,-1.9104,-8.7972,-2.6128,-6.4428,-0.8709,-2.1476
TP001,7,ABCO0009,1994,1997,PILA,0,-55.2512,-1070.3357,-423.853,-414.9355,-141.2843,-138.3118
TP001,7,ABCO0010,1983,1988,ABCO,0,0.9936,18.8422,7.8949,8.3087,1.579,1.6617
TP001,7,ABCO0010,1983,1988,ABMA,0,3.0096,65.0869,25.9697,32.2296,5.1939,6.4459
TP001,9,ABCO0010,1983,1988,ALL,0,1.4672,62.6096,25.4974,28.6407,5.0995,28.6407
TP001,7,ABCO0010,1983,1988,CADE3,0,-0.0208,-0.7615,-0.2262,-0.1785,-0.0452,-0.0357
TP001,7,ABCO0010,1983,1988,PILA,0,-2.5152,-20.558,-8.141,-11.7192,-1.6282,-2.3438
TP001,7,ABCO0010,1988,1994,ABCO,0,1.2656,24.4201,10.232,10.7202,1.7053,1.7867
TP001,7,ABCO0010,1988,1994,ABMA,0,2.9584,63.1691,25.2045,31.3566,4.2007,5.2261
TP001,9,ABCO0010,1988,1994,ALL,0,4.8112,98.1137,39.3208,46.0331,8.9705,48.9419
TP001,7,ABCO0010,1988,1994,CADE3,0,0.288,2.8623,0.8501,1.2358,0.1417,0.206
