DBCODE,ENTITY,STANDID,PLOTID,YEAR_BEGIN,YEAR_END,SPECIES,DELTA_TPH_NHA,DELTA_BA_M2HA,DELTA_VOL_M3HA,DELTA_BIO_MGHA,DELTA_JENKBIO_MGHA,MEAN_ANNUAL_NPP_BIO,MEAN_ANNUAL_NPP_JENKBIO
TP001,7,CH08,CH080002,1978,1983,TSHE,0,-10.2451,-191.2958,-80.3443,-74.7394,-7.4377,-6.5778
TP001,9,CH08,CH080002,1983,1988,ALL,0,-0.0385,-10.3781,-4.3588,-4.0741,20.1104,15.4353
TP001,7,CH08,CH080002,1983,1988,TSHE,0,-0.0385,-10.3781,-4.3588,-4.0741,20.1104,18.6946
TP001,9,CH08,CH080002,1988,1993,ALL,0,-7.0247,-141.9946,-59.6377,-54.6529,-5.2269,-48.402
TP001,7,CH08,CH080002,1988,1993,TSHE,0,-7.0247,-141.9946,-59.6377,-54.6529,-5.2269,-4.6797
TP001,9,CH08,CH080002,1993,1998,ALL,0,-16.3538,-316.865,-133.0833,-122.3123,-8.1115,-105.2928
TP001,7,CH08,CH080002,1993,1998,TSHE,0,-16.3538,-316.865,-133.0833,-122.3123,-8.1115,-7.4429
TP001,9,CH08,CH080002,1998,2003,ALL,0,-28.9002,-582.3473,-244.5858,-222.2239,-17.5573,-193.2039
TP001,7,CH08,CH080002,1998,2003,TSHE,0,-28.9002,-582.3473,-244.5858,-222.2239,-17.5573,-15.4248
TP001,9,CH08,CH080002,2003,2008,ALL,0,-7.3844,-178.9567,-75.1618,-66.8501,37.548,-18.6085
TP001,7,CH08,CH080002,2003,2008,TSHE,0,-7.3844,-178.9567,-75.1618,-66.8501,37.548,34.8715
TP001,9,CH08,CH080003,1935,1940,ALL,0,0.92,55.4691,22.9193,19.0314,4.5839,19.0314
TP001,7,CH08,CH080003,1935,1940,ALRU,0,0.1245,1.706,0.6312,0.8168,0.1262,0.1634
TP001,7,CH08,CH080003,1935,1940,PISI,0,0.2994,5.8474,2.1635,2.0738,0.4327,0.4148
TP001,7,CH08,CH080003,1935,1940,TSHE,0,0.496,47.9157,20.1246,16.1408,4.0249,3.2282
TP001,9,CH08,CH080003,1940,1945,ALL,0,-0.9229,33.7814,14.6417,8.4456,9.0423,14.4736
TP001,7,CH08,CH080003,1940,1945,ALRU,0,-1.4358,-17.5638,-6.4986,-8.5886,-1.2997,-1.7177
TP001,7,CH08,CH080003,1940,1945,PISI,0,0.3874,8.4928,3.1424,3.0123,0.6285,0.6025
TP001,7,CH08,CH080003,1940,1945,TSHE,0,0.1255,42.8524,17.998,14.0219,9.7135,8.8324
TP001,9,CH08,CH080003,1945,1955,ALL,0,-2.8686,26.4709,12.3039,5.517,4.3475,8.8379
TP001,7,CH08,CH080003,1945,1955,ALRU,0,-0.5326,-5.0913,-1.8838,-2.6324,0.4579,0.5908
TP001,7,CH08,CH080003,1945,1955,PISI,0,-1.2144,-18.6311,-6.8935,-6.6061,-0.6894,-0.6606
TP001,7,CH08,CH080003,1945,1955,TSHE,0,-1.1215,50.1932,21.0812,14.7555,4.5789,3.9424
TP001,9,CH08,CH080003,1955,1968,ALL,0,-2.1038,27.3468,11.0924,5.902,5.4214,10.4421
TP001,7,CH08,CH080003,1955,1968,ALRU,0,0,0,0,0,0,0
TP001,7,CH08,CH080003,1955,1968,PISI,0,0.3804,7.8649,2.91,2.7894,0.7686,0.7366
TP001,7,CH08,CH080003,1955,1968,TSHE,0,-2.4842,19.4819,8.1824,3.1126,4.5079,4.055
TP001,9,CH08,CH080003,1968,1978,ALL,0,-7.3686,-78.0972,-33.2507,-34.6704,4.0555,-27.6487
TP001,7,CH08,CH080003,1968,1978,PISI,0,0.4269,8.9985,3.3294,3.1915,0.3329,0.3192
TP001,7,CH08,CH080003,1968,1978,TSHE,0,-7.7955,-87.0956,-36.5802,-37.8619,3.7225,3.2355
TP001,9,CH08,CH080003,1978,1983,ALL,0,-1.1097,-35.8929,-15.1191,-13.9158,17.7231,5.6248
TP001,7,CH08,CH080003,1978,1983,PISI,0,0.0247,0.8809,0.3259,0.3126,0.0652,0.0625
TP001,7,CH08,CH080003,1978,1983,TSHE,0,-1.1344,-36.7738,-15.445,-14.2283,17.6579,16.6949
TP001,9,CH08,CH080003,1983,1988,ALL,0,3.6186,57.8418,23.9622,22.1076,14.6638,31.3887
TP001,7,CH08,CH080003,1983,1988,PISI,0,0.3132,6.6264,2.4518,2.3502,0.4904,0.47
TP001,7,CH08,CH080003,1983,1988,TSHE,0,3.3053,51.2154,21.5105,19.7574,14.1735,13.2326
TP001,9,CH08,CH080003,1988,1993,ALL,0,-0.6868,-7.402,-3.3644,-3.7064,2.7221,-0.4557
TP001,7,CH08,CH080003,1988,1993,PISI,0,0.2589,5.1122,1.8915,1.8131,0.3783,0.3626
TP001,7,CH08,CH080003,1988,1993,TSHE,0,-0.9457,-12.5141,-5.2559,-5.5194,2.3438,2.1468
TP001,9,CH08,CH080003,1993,1998,ALL,0,-9.4269,-178.3973,-75.0925,-69.0566,-5.0428,-59.77
TP001,7,CH08,CH080003,1993,1998,PISI,0,0.1522,3.3127,1.2257,1.175,0.2451,0.235
TP001,7,CH08,CH080003,1993,1998,TSHE,0,-9.5791,-181.7099,-76.3182,-70.2315,-5.288,-4.7597
TP001,9,CH08,CH080003,1998,2003,ALL,0,-29.3192,-529.1333,-222.5758,-206.1678,-23.2903,-186.6479
TP001,7,CH08,CH080003,1998,2003,PISI,0,0.3132,6.7961,2.5145,2.4105,0.5029,0.4821
TP001,7,CH08,CH080003,1998,2003,TSHE,0,-29.6324,-535.9294,-225.0903,-208.5783,-23.7932,-22.1957
TP001,9,CH08,CH080003,2003,2008,ALL,0,-20.5761,-365.8438,-154.3294,-143.6196,20.2318,-96.2263
TP001,7,CH08,CH080003,2003,2008,PISI,0,0.6443,13.4993,4.9947,4.7878,0.9989,0.9576
TP001,7,CH08,CH080003,2003,2008,TSHE,0,-21.2204,-379.3431,-159.3241,-148.4074,19.2328,17.7117
TP001,9,CH08,CH080004,1935,1940,ALL,0,6.1008,128.1621,53.5549,48.7333,10.711,48.7333
TP001,7,CH08,CH080004,1935,1940,PISI,0,0.2579,5.4644,2.0218,1.9381,0.4044,0.3876
TP001,7,CH08,CH080004,1935,1940,TSHE,0,5.8429,122.6977,51.533,46.7952,10.3066,9.359
TP001,9,CH08,CH080004,1940,1945,ALL,0,5.7688,117.9846,49.3134,44.9592,10.4896,45.6107
TP001,7,CH08,CH080004,1940,1945,PISI,0,0.2243,4.8026,1.777,1.7034,0.3554,0.3407
TP001,7,CH08,CH080004,1940,1945,TSHE,0,5.5445,113.182,47.5365,43.2558,10.1342,9.3027
TP001,9,CH08,CH080004,1945,1955,ALL,0,7.2816,161.1757,67.2343,60.5282,6.7234,60.5282
TP001,7,CH08,CH080004,1945,1955,PISI,0,0.4239,9.1902,3.4004,3.2596,0.34,0.326
TP001,7,CH08,CH080004,1945,1955,TSHE,0,6.8577,151.9855,63.8339,57.2686,6.3834,5.7269
TP001,9,CH08,CH080004,1955,1968,ALL,0,8.0553,201.9307,84.2244,74.4402,6.8428,74.8002
TP001,7,CH08,CH080004,1955,1968,PISI,0,0.5306,11.7291,4.3398,4.1602,0.3338,0.32
TP001,7,CH08,CH080004,1955,1968,TSHE,0,7.5247,190.2016,79.8847,70.28,6.509,5.7661
TP001,9,CH08,CH080004,1968,1978,ALL,0,-0.916,44.1518,17.9252,12.7212,3.1828,14.1093
TP001,7,CH08,CH080004,1968,1978,PISI,0,0.5494,12.3719,4.5776,4.3883,0.4578,0.4388
TP001,7,CH08,CH080004,1968,1978,TSHE,0,-1.4654,31.7798,13.3475,8.333,2.7251,2.2214
TP001,9,CH08,CH080004,1978,1983,ALL,0,-5.0632,-61.6577,-26.39,-26.4501,6.9375,-14.7876
TP001,7,CH08,CH080004,1978,1983,PISI,0,0.4308,9.8752,3.6538,3.5027,0.7308,0.7005
TP001,7,CH08,CH080004,1978,1983,TSHE,0,-5.4941,-71.5329,-30.0438,-29.9529,6.2068,5.6719
TP001,9,CH08,CH080004,1983,1988,ALL,0,4.8132,101.5917,42.6377,38.3099,21.5866,50.5625
TP001,7,CH08,CH080004,1983,1988,PISI,0,0.0267,0.6151,0.2276,0.2182,0.0455,0.0436
TP001,7,CH08,CH080004,1983,1988,TSHE,0,4.7866,100.9766,42.4102,38.0917,21.541,19.871
TP001,9,CH08,CH080004,1988,1993,ALL,0,-4.164,-41.7218,-17.9799,-19.012,-3.596,-19.012
TP001,7,CH08,CH080004,1988,1993,PISI,0,0.3943,9.1338,3.3795,3.2398,0.6759,0.648
TP001,7,CH08,CH080004,1988,1993,TSHE,0,-4.5583,-50.8556,-21.3594,-22.2518,-4.2719,-4.4504
TP001,9,CH08,CH080004,1993,1998,ALL,0,0.0642,12.7841,4.8924,3.6074,13.7742,15.6447
TP001,7,CH08,CH080004,1993,1998,PISI,0,0.4071,9.539,3.5294,3.3836,0.7059,0.6767
TP001,7,CH08,CH080004,1993,1998,TSHE,0,-0.3429,3.2451,1.363,0.2238,13.0683,12.0821
TP001,9,CH08,CH080004,1998,2003,ALL,0,-26.8804,-472.5354,-198.8057,-185.7492,-34.6381,-180.9098
TP001,7,CH08,CH080004,1998,2003,PISI,0,0.2885,6.817,2.5223,2.418,0.5045,0.4836
TP001,7,CH08,CH080004,1998,2003,TSHE,0,-27.169,-479.3524,-201.328,-188.1672,-35.1426,-32.7941
TP001,9,CH08,CH080004,2003,2008,ALL,0,-46.835,-908.7716,-382.2138,-350.1236,-29.3639,-306.1873
TP001,7,CH08,CH080004,2003,2008,PISI,0,0.4447,10.5937,3.9197,3.7577,0.7839,0.7515
TP001,7,CH08,CH080004,2003,2008,TSHE,0,-47.2796,-919.3653,-386.1334,-353.8814,-30.1478,-26.8399
TP001,9,CH09,CH090001,1935,1940,ALL,0,-0.8693,6.4877,2.4005,2.308,0.4801,2.308
TP001,7,CH09,CH090001,1935,1940,PISI,0,-0.8693,6.4877,2.4005,2.308,0.4801,0.4616
TP001,9,CH09,CH090001,1940,1945,ALL,0,-3.5866,-45.3754,-16.7889,-16.0851,4.4274,-8.6236
TP001,7,CH09,CH090001,1940,1945,PISI,0,-3.5866,-45.3754,-16.7889,-16.0851,4.4274,4.2445
TP001,9,CH10,CH100001,1935,1940,ALL,0,-1.2431,5.6463,-0.2843,-0.6691,-0.0569,-0.6691
TP001,7,CH10,CH100001,1935,1940,PISI,0,2.2283,53.1146,19.6524,18.8405,3.9305,3.7681
TP001,7,CH10,CH100001,1935,1940,TSHE,0,-3.4713,-47.4683,-19.9367,-19.5095,-3.9873,-3.9019
TP001,9,CH10,CH100001,1940,1945,ALL,0,7.3676,160.4177,63.9467,59.3308,20.4462,66.5947
TP001,7,CH10,CH100001,1940,1945,PISI,0,2.8547,68.5738,25.3723,24.3242,5.0745,4.8648
TP001,7,CH10,CH100001,1940,1945,TSHE,0,4.5128,91.8439,38.5744,35.0066,15.3718,14.2652
TP001,9,CH10,CH100001,1945,1955,ALL,0,2.0168,103.7027,35.272,32.9601,3.5272,32.9601
TP001,7,CH10,CH100001,1945,1955,PISI,0,6.8063,165.6623,61.295,58.7638,6.1295,5.8764
TP001,7,CH10,CH100001,1945,1955,TSHE,0,-4.7895,-61.9596,-26.023,-25.8036,-2.6023,-2.5804
TP001,9,CH10,CH100001,1955,1968,ALL,0,-7.3152,-79.3339,-32.1427,-32.5392,1.2183,-29.0244
TP001,7,CH10,CH100001,1955,1968,PISI,0,-2.2589,-23.5519,-8.7142,-8.3454,-0.6703,-0.642
TP001,7,CH10,CH100001,1955,1968,TSHE,0,-5.0563,-55.7821,-23.4285,-24.1937,1.8886,1.6538
TP001,9,CH10,CH100001,1968,1978,ALL,0,4.2154,110.2353,42.4395,39.3952,15.3923,50.1178
TP001,7,CH10,CH100001,1968,1978,PISI,0,3.0593,77.1868,28.5591,27.3806,9.2614,8.8783
TP001,7,CH10,CH100001,1968,1978,TSHE,0,1.1561,33.0485,13.8804,12.0146,6.1309,5.7838
TP001,9,CH10,CH100001,1978,1983,ALL,0,4.1957,104.7085,39.9842,37.6496,8.9213,38.5647
TP001,7,CH10,CH100001,1978,1983,PISI,0,3.0929,79.8672,29.5509,28.332,5.9102,5.6664
TP001,7,CH10,CH100001,1978,1983,TSHE,0,1.1028,24.8413,10.4334,9.3176,3.0111,2.7786
TP001,9,CH10,CH100001,1983,1988,ALL,0,-14.586,-209.2006,-90.2,-86.168,-18.04,-86.168
TP001,7,CH10,CH100001,1983,1988,PISI,0,1.8626,46.7141,17.2842,16.5709,3.4568,3.3142
TP001,7,CH10,CH100001,1983,1988,TSHE,0,-16.4486,-255.9147,-107.4842,-102.7389,-21.4968,-20.5478
TP001,9,CH10,CH100001,1988,1993,ALL,0,-6.7984,-119.3517,-52.9385,-48.3191,12.348,-26.5025
TP001,7,CH10,CH100001,1988,1993,PISI,0,2.8281,56.216,20.7999,19.9391,4.16,3.9878
TP001,7,CH10,CH100001,1988,1993,TSHE,0,-9.6265,-175.5677,-73.7384,-68.2583,8.188,8.165
TP001,9,CH10,CH100001,1993,1998,ALL,0,-0.3745,-27.5429,-15.8556,-13.2557,12.5039,1.2132
TP001,7,CH10,CH100001,1993,1998,PISI,0,5.5316,85.7509,31.7278,30.4085,6.3456,6.0817
TP001,7,CH10,CH100001,1993,1998,TSHE,0,-5.9061,-113.2938,-47.5834,-43.6642,6.1584,5.736
TP001,9,CH10,CH100001,1998,2003,ALL,0,5.4012,84.8608,30.7107,29.1372,16.1925,38.3449
TP001,7,CH10,CH100001,1998,2003,PISI,0,6.4921,98.6175,36.4885,34.97,7.2977,6.994
TP001,7,CH10,CH100001,1998,2003,TSHE,0,-1.0909,-13.7567,-5.7778,-5.8328,8.8948,8.0412
TP001,9,CH10,CH100001,2003,2008,ALL,0,6.167,102.9091,38.7361,36.8378,10.0525,39.0281
TP001,7,CH10,CH100001,2003,2008,PISI,0,5.4674,89.7139,33.1941,31.8144,6.652,6.3755
TP001,7,CH10,CH100001,2003,2008,TSHE,0,0.6996,13.1952,5.542,5.0234,3.4004,3.1823
TP001,9,CH10,CH100002,1935,1940,ALL,0,3.4012,95.744,36.9591,33.7444,7.3918,33.7444
TP001,7,CH10,CH100002,1935,1940,PISI,0,2.8419,65.0671,24.0748,23.0794,4.815,4.6159
TP001,7,CH10,CH100002,1935,1940,TSHE,0,0.5593,30.6769,12.8843,10.665,2.5769,2.133
TP001,9,CH10,CH100002,1940,1945,ALL,0,1.5721,56.605,20.5442,18.9193,6.7802,21.5966
TP001,7,CH10,CH100002,1940,1945,PISI,0,2.7026,64.5976,23.9011,22.9137,4.7802,4.5827
TP001,7,CH10,CH100002,1940,1945,TSHE,0,-1.1304,-7.9926,-3.3569,-3.9944,1.9999,1.8784
TP001,9,CH10,CH100002,1945,1955,ALL,0,-0.1186,69.5243,23.9437,20.9802,4.2672,22.7722
TP001,7,CH10,CH100002,1945,1955,PISI,0,3.834,105.1305,38.8983,37.2948,3.8898,3.7295
TP001,7,CH10,CH100002,1945,1955,TSHE,0,-3.9526,-35.6062,-14.9546,-16.3146,0.3774,0.1605
TP001,9,CH10,CH100002,1955,1968,ALL,0,4.252,151.9681,56.6523,51.6556,8.6047,55.7579
TP001,7,CH10,CH100002,1955,1968,PISI,0,5.8429,143.4863,53.0899,50.898,4.8727,4.6713
TP001,7,CH10,CH100002,1955,1968,TSHE,0,-1.5909,8.4817,3.5623,0.7577,3.7319,3.4045
TP001,9,CH10,CH100002,1968,1978,ALL,0,-1.3962,18.1426,2.2964,2.3213,3.2862,5.3158
TP001,7,CH10,CH100002,1968,1978,PISI,0,4.2905,106.4699,39.3939,37.7677,3.9394,3.7768
TP001,7,CH10,CH100002,1968,1978,TSHE,0,-5.6868,-88.3273,-37.0975,-35.4464,-0.6532,-0.5502
TP001,9,CH10,CH100002,1978,1983,ALL,0,-1.3221,-4.9862,-3.6753,-3.77,11.1374,7.3111
TP001,7,CH10,CH100002,1978,1983,PISI,0,1.247,31.6215,11.6999,11.2172,2.34,2.2434
TP001,7,CH10,CH100002,1978,1983,TSHE,0,-2.5692,-36.6077,-15.3752,-14.9872,8.7974,8.0836
TP001,9,CH10,CH100002,1983,1988,ALL,0,1.5899,64.1233,23.6664,21.5893,9.0619,25.7056
TP001,7,CH10,CH100002,1983,1988,PISI,0,2.5079,65.3081,24.164,23.1675,4.8328,4.6335
TP001,7,CH10,CH100002,1983,1988,TSHE,0,-0.918,-1.1847,-0.4976,-1.5782,4.2291,3.8006
TP001,9,CH10,CH100002,1988,1993,ALL,0,-4.8607,-71.493,-28.7588,-27.556,-2.8859,-24.7794
TP001,7,CH10,CH100002,1988,1993,PISI,0,-1.8686,-25.3642,-9.3848,-8.9918,-1.877,-1.7984
TP001,7,CH10,CH100002,1988,1993,TSHE,0,-2.9921,-46.1287,-19.3741,-18.5642,-1.009,-0.9363
TP001,9,CH10,CH100002,1993,1998,ALL,0,-7.334,-138.5023,-51.8892,-50.1809,-0.5678,-40.9121
TP001,7,CH10,CH100002,1993,1998,PISI,0,-6.1897,-125.6352,-46.485,-44.5579,-5.2801,-5.0616
TP001,7,CH10,CH100002,1993,1998,TSHE,0,-1.1443,-12.8671,-5.4042,-5.6231,4.7123,4.2942
TP001,9,CH10,CH100002,1998,2003,ALL,0,2.5583,64.76,24.1839,22.3781,20.3316,37.2049
TP001,7,CH10,CH100002,1998,2003,PISI,0,2.8636,60.3048,22.3128,21.39,17.5358,16.8099
TP001,7,CH10,CH100002,1998,2003,TSHE,0,-0.3053,4.4552,1.8712,0.9881,2.7958,2.4925
TP001,9,CH10,CH100002,2003,2008,ALL,0,-13.0978,-238.4854,-103.3703,-95.0899,-19.0386,-93.5122
TP001,7,CH10,CH100002,2003,2008,PISI,0,3.3271,55.7241,20.1977,19.762,4.0395,3.9524
TP001,7,CH10,CH100002,2003,2008,TSHE,0,-16.4249,-294.2095,-123.568,-114.8519,-23.0782,-21.3927
TP001,9,CH10,CH100003,1935,1940,ALL,0,3.8547,103.2594,37.8987,35.4599,7.5797,35.4599
TP001,7,CH10,CH100003,1935,1940,PISI,0,4.9921,109.4051,40.4799,38.8046,8.096,7.7609
TP001,7,CH10,CH100003,1935,1940,TSHE,0,-1.1374,-6.1457,-2.5812,-3.3447,-0.5162,-0.6689
TP001,9,CH10,CH100003,1940,1945,ALL,0,3.4071,75.0052,28.1224,26.8098,7.7096,28.9001
TP001,7,CH10,CH100003,1940,1945,PISI,0,3.0445,67.5961,25.0105,23.9757,5.0021,4.7951
TP001,7,CH10,CH100003,1940,1945,TSHE,0,0.3626,7.4091,3.1118,2.8341,2.7075,2.6572
TP001,9,CH10,CH100003,1945,1955,ALL,0,6.0504,145.2337,53.4452,50.8124,5.3445,50.8124
TP001,7,CH10,CH100003,1945,1955,PISI,0,6.7569,151.0593,55.892,53.5798,5.5892,5.358
TP001,7,CH10,CH100003,1945,1955,TSHE,0,-0.7065,-5.8256,-2.4467,-2.7674,-0.2447,-0.2767
TP001,9,CH10,CH100003,1955,1968,ALL,0,4.9219,160.9386,56.0165,53.1017,5.1051,53.8616
TP001,7,CH10,CH100003,1955,1968,PISI,0,10.084,231.5545,85.6752,82.1328,6.5904,6.3179
TP001,7,CH10,CH100003,1955,1968,TSHE,0,-5.1621,-70.6159,-29.6587,-29.0312,-1.4853,-1.4733
TP001,9,CH10,CH100003,1968,1978,ALL,0,0.1364,60.1245,17.7373,17.3561,5.4425,20.8882
TP001,7,CH10,CH100003,1968,1978,PISI,0,5.7866,150.299,55.6106,53.3162,5.5611,5.3316
TP001,7,CH10,CH100003,1968,1978,TSHE,0,-5.6502,-90.1745,-37.8733,-35.9601,-0.1186,-0.064
TP001,9,CH10,CH100003,1978,1983,ALL,0,1.1808,41.0107,13.8046,13.3053,14.0886,24.0216
TP001,7,CH10,CH100003,1978,1983,PISI,0,2.9042,68.3974,25.3071,24.2613,7.7283,7.4082
TP001,7,CH10,CH100003,1978,1983,TSHE,0,-1.7233,-27.3868,-11.5024,-10.956,6.3603,5.9692
TP001,9,CH10,CH100003,1983,1988,ALL,0,2.5879,72.9814,26.4422,25.0511,7.9822,27.5918
TP001,7,CH10,CH100003,1983,1988,PISI,0,3.5445,84.1995,31.1538,29.8666,6.2308,5.9733
TP001,7,CH10,CH100003,1983,1988,TSHE,0,-0.9565,-11.2181,-4.7116,-4.8155,1.7514,1.5775
TP001,9,CH10,CH100003,1988,1993,ALL,0,3.3211,78.633,29.3171,27.9705,7.4783,29.5292
TP001,7,CH10,CH100003,1988,1993,PISI,0,3.1314,74.1759,27.4451,26.3111,5.489,5.2622
TP001,7,CH10,CH100003,1988,1993,TSHE,0,0.1897,4.4571,1.872,1.6595,1.9892,1.8906
TP001,9,CH10,CH100003,1993,1998,ALL,0,3.1621,76.4466,28.3937,27.1443,5.6787,27.1443
TP001,7,CH10,CH100003,1993,1998,PISI,0,3.0751,74.277,27.4825,26.3474,5.4965,5.2695
TP001,7,CH10,CH100003,1993,1998,TSHE,0,0.087,2.1697,0.9113,0.7969,0.1823,0.1594
TP001,9,CH10,CH100003,1998,2003,ALL,0,4.3182,104.8761,39.0455,37.2805,7.8091,37.2805
TP001,7,CH10,CH100003,1998,2003,PISI,0,4.1156,100.0493,37.0183,35.4895,7.4037,7.0979
TP001,7,CH10,CH100003,1998,2003,TSHE,0,0.2026,4.8268,2.0273,1.7909,0.4055,0.3582
TP001,9,CH10,CH100003,2003,2008,ALL,0,-0.8389,14.123,5.4535,5.0969,1.0907,5.0969
TP001,7,CH10,CH100003,2003,2008,PISI,0,-1.0336,9.5627,3.5382,3.4012,0.7076,0.6802
TP001,7,CH10,CH100003,2003,2008,TSHE,0,0.1947,4.5603,1.9153,1.6957,0.3831,0.3391
TP001,9,CH10,CH100004,1935,1940,ALL,0,1.3192,58.1044,19.201,18.2705,3.8402,18.2705
TP001,7,CH10,CH100004,1935,1940,PISI,0,4.4565,104.0572,38.5012,36.9099,7.7002,7.382
TP001,7,CH10,CH100004,1935,1940,TSHE,0,-3.1374,-45.9528,-19.3002,-18.6394,-3.86,-3.7279
TP001,9,CH10,CH100004,1940,1945,ALL,0,4.3034,103.5544,38.3713,36.7512,12.0231,40.9229
TP001,7,CH10,CH100004,1940,1945,PISI,0,4.2559,102.431,37.8995,36.334,7.5799,7.2668
TP001,7,CH10,CH100004,1940,1945,TSHE,0,0.0474,1.1234,0.4718,0.4172,4.4432,4.2551
TP001,9,CH10,CH100004,1945,1955,ALL,0,3.2955,100.9331,33.9422,33.5222,3.3942,33.5222
TP001,7,CH10,CH100004,1945,1955,PISI,0,7.0296,168.995,62.5281,59.9453,6.2528,5.9945
TP001,7,CH10,CH100004,1945,1955,TSHE,0,-3.7342,-68.0619,-28.586,-26.4232,-2.8586,-2.6423
TP001,9,CH10,CH100004,1955,1968,ALL,0,9.8666,255.0356,93.6758,89.6645,9.5834,91.8598
TP001,7,CH10,CH100004,1955,1968,PISI,0,10.8844,268.784,99.4501,95.3445,7.65,7.3342
TP001,7,CH10,CH100004,1955,1968,TSHE,0,-1.0178,-13.7484,-5.7743,-5.6799,1.9334,1.7584
TP001,9,CH10,CH100004,1968,1978,ALL,0,7.1966,177.7346,66.1557,63.2312,7.3483,63.9416
TP001,7,CH10,CH100004,1968,1978,PISI,0,6.834,169.8568,62.847,60.2528,6.2847,6.0253
TP001,7,CH10,CH100004,1968,1978,TSHE,0,0.3626,7.8778,3.3087,2.9784,1.0636,1.0082
TP001,9,CH10,CH100004,1978,1983,ALL,0,2.6215,67.4921,25.0125,23.9619,5.0025,23.9619
TP001,7,CH10,CH100004,1978,1983,PISI,0,2.583,66.6834,24.6729,23.6552,4.9346,4.731
TP001,7,CH10,CH100004,1978,1983,TSHE,0,0.0385,0.8087,0.3397,0.3066,0.0679,0.0613
TP001,9,CH10,CH100004,1983,1988,ALL,0,4.1927,107.6632,40.027,38.2729,8.0054,38.2729
TP001,7,CH10,CH100004,1983,1988,PISI,0,4.0217,103.8321,38.4179,36.8334,7.6836,7.3667
TP001,7,CH10,CH100004,1983,1988,TSHE,0,0.1709,3.8311,1.6091,1.4396,0.3218,0.2879
TP001,9,CH10,CH100004,1988,1993,ALL,0,2.832,70.9054,26.3472,25.2031,5.2694,25.2031
TP001,7,CH10,CH100004,1988,1993,PISI,0,2.7292,68.6612,25.4047,24.3563,5.0809,4.8713
TP001,7,CH10,CH100004,1988,1993,TSHE,0,0.1028,2.2441,0.9425,0.8468,0.1885,0.1694
TP001,9,CH10,CH100004,1993,1998,ALL,0,4.0128,101.673,37.29,36.1092,7.458,36.1092
TP001,7,CH10,CH100004,1993,1998,PISI,0,3.9219,99.6265,36.4305,35.3412,7.2861,7.0682
TP001,7,CH10,CH100004,1993,1998,TSHE,0,0.0909,2.0466,0.8596,0.7679,0.1719,0.1536
TP001,9,CH10,CH100004,1998,2003,ALL,0,3.0069,73.6997,27.3558,26.1855,5.4712,26.1855
TP001,7,CH10,CH100004,1998,2003,PISI,0,2.916,71.6411,26.4912,25.4133,5.2982,5.0827
TP001,7,CH10,CH100004,1998,2003,TSHE,0,0.0909,2.0586,0.8646,0.7722,0.1729,0.1544
TP001,9,CH10,CH100004,2003,2008,ALL,0,2.5198,67.3568,23.0886,22.4704,4.6315,22.4836
TP001,7,CH10,CH100004,2003,2008,PISI,0,4.6334,103.5756,38.3004,36.7396,7.6739,7.3611
TP001,7,CH10,CH100004,2003,2008,TSHE,0,-2.1136,-36.2187,-15.2119,-14.2693,-3.0424,-2.8539
TP001,9,CH11,CH110001,1946,1951,ALL,0,13.4602,135.3611,52.9998,62.3851,10.6,62.3851
TP001,7,CH11,CH110001,1946,1951,ALRU,0,6.1819,54.4165,20.1341,28.7808,4.0268,5.7562
TP001,7,CH11,CH110001,1946,1951,PISI,0,4.1087,42.4585,15.7096,15.0493,3.1419,3.0099
TP001,7,CH11,CH110001,1946,1951,PSME,0,2.6965,34.2017,15.3566,16.6387,3.0713,3.3277
TP001,7,CH11,CH110001,1946,1951,TSHE,0,0.4731,4.2845,1.7995,1.9162,0.3599,0.3832
TP001,9,CH11,CH110001,1951,1956,ALL,0,7.9802,99.8019,39.239,46.6298,8.1337,47.0434
TP001,7,CH11,CH110001,1951,1956,ALRU,0,4.2709,49.6334,18.3644,24.9188,3.859,5.2942
TP001,7,CH11,CH110001,1951,1956,PISI,0,1.5383,19.172,7.0936,6.7966,1.4408,1.3805
TP001,7,CH11,CH110001,1951,1956,PSME,0,1.7271,26.293,11.8056,12.878,2.4389,2.6575
TP001,7,CH11,CH110001,1951,1956,TSHE,0,0.4439,4.7034,1.9754,2.0364,0.3951,0.4073
TP001,9,CH11,CH110001,1956,1968,ALL,0,8.6144,134.0608,52.0073,59.9828,4.7778,60.5892
TP001,7,CH11,CH110001,1956,1968,ALRU,0,4.6476,64.3805,23.8208,31.197,2.2414,3.0148
TP001,7,CH11,CH110001,1956,1968,PISI,0,2.2912,36.3425,13.4467,12.8859,1.1949,1.145
TP001,7,CH11,CH110001,1956,1968,PSME,0,1.0875,25.4463,11.4254,12.6248,1.0653,1.1722
TP001,7,CH11,CH110001,1956,1968,TSHE,0,0.5882,7.8915,3.3144,3.2752,0.2762,0.2729
TP001,9,CH11,CH110001,1968,1980,ALL,0,8.8591,151.9927,60.7666,66.935,6.8922,69.0752
TP001,7,CH11,CH110001,1968,1980,ALRU,0,3.1097,48.7043,18.0206,22.9872,1.9971,2.6826
TP001,7,CH11,CH110001,1968,1980,PISI,0,2.0964,40.4359,14.9613,14.3393,1.7612,1.6877
TP001,7,CH11,CH110001,1968,1980,PSME,0,2.7242,47.8177,21.4701,23.5888,2.5556,2.7907
TP001,7,CH11,CH110001,1968,1980,TSHE,0,0.9288,15.0348,6.3146,6.0197,0.5783,0.557
