DBCODE,ENTITY,TREEID,COMPONENT,YEAR_AGG,YEAR_RAW,BA_M2,VOL_M3,BIO_MG,JENKBIO_MG,SPECIES,TAG,TREE_STATUS,DBH,CHECK_NOTES
TP001,11,HR02000600013,VSW,1984,1984,2.2035,54.3268,20.04660724,19.27124698,PISI,443,1,167.5,Recorded dbh = 172.3
TP001,11,HR02000600013,VSW,1989,1989,2.2035,54.3268,20.04660724,19.27124698,PISI,443,1,167.5,Recorded dbh = 172.9
TP001,11,HR02000600013,VSW,1995,1995,2.2035,54.3268,20.04660724,19.27124698,PISI,443,1,167.5,tag not found;  tree located;  needs permenant tag; temp tag put where dbh equals as close to 172.9 as possible
TP001,11,HR02000600013,VSW,2000,2000,2.2912,56.8557,20.9797373,20.16840359,PISI,443,1,170.8,
TP001,11,HR02000600013,VSW,2007,2007,2.4941,62.7666,23.16088218,22.26548198,PISI,443,1,178.2,
TP001,11,HR02000600014,VSW,1978,1978,2.2966,57.011,21.03707092,20.22352709,PISI,444,1,171.0,
TP001,11,HR02000600014,VSW,1984,1984,2.4829,62.4386,23.03982617,22.14909107,PISI,444,1,177.8,
TP001,11,HR02000600014,VSW,1989,1989,2.5249,63.6739,23.4956561,22.58735523,PISI,444,1,179.3,
TP001,11,HR02000600014,VSW,1995,1995,2.5249,63.6739,23.4956561,22.58735523,PISI,444,6,0.0,
TP001,11,HR02000600015,VSW,1978,1978,0.0647,0.7748,0.325433574,0.327472644,TSHE,445,1,28.7,
TP001,11,HR02000600015,VSW,1984,1984,0.0726,0.8998,0.377931639,0.377736888,TSHE,445,1,30.4,
TP001,11,HR02000600015,VSW,1989,1989,0.0784,0.9951,0.417936069,0.415824826,TSHE,445,1,31.6,
TP001,11,HR02000600015,VSW,1995,1995,0.0866,1.1314,0.475180774,0.470044449,TSHE,445,1,33.2,
TP001,11,HR02000600015,VSW,2000,2000,0.0995,1.3564,0.569687243,0.558926772,TSHE,445,1,35.6,
TP001,11,HR02000600015,VSW,2007,2007,0.1188,1.7078,0.717287254,0.696446609,TSHE,445,1,38.9,
TP001,11,HR02000700001,VSW,1978,1978,0.0726,0.8998,0.377931639,0.377736888,TSHE,446,1,30.4,
TP001,11,HR02000700001,VSW,1984,1979,0.0726,0.8998,0.377931639,0.377736888,TSHE,446,6,0.0,
TP001,11,HR02000700002,VSW,1978,1978,0.3097,5.9298,2.490522174,2.285830099,TSHE,447,1,62.8,
TP001,11,HR02000700002,VSW,1984,1984,0.3019,5.7355,2.408906017,2.214254956,TSHE,447,1,62.0,
TP001,11,HR02000700002,VSW,1989,1989,0.3019,5.7355,2.408906017,2.214254956,TSHE,447,6,0.0,
TP001,11,HR02000700003,VSW,1978,1978,0.0598,0.7,0.294002963,0.29720676,TSHE,448,1,27.6,
TP001,11,HR02000700003,VSW,1984,1984,0.067,0.8104,0.340374164,0.341812464,TSHE,448,1,29.2,
TP001,11,HR02000700003,VSW,1989,1989,0.0735,0.9153,0.384427555,0.383933524,TSHE,448,1,30.6,
TP001,11,HR02000700003,VSW,1995,1995,0.0887,1.1672,0.490203314,0.484222728,TSHE,448,1,33.6,new tag #5926
TP001,11,HR02000700003,VSW,2000,2000,0.1058,1.468,0.616571901,0.60276671,TSHE,448,1,36.7,# 5926
TP001,11,HR02000700003,VSW,2007,2007,0.1269,1.8601,0.78126107,0.755637348,TSHE,448,1,40.2,NNT; TAGGED AS 5926 in 1995; re-establish as 448
TP001,11,HR02000700004,VSW,1978,1978,0.0935,1.2501,0.525062668,0.517048389,TSHE,449,1,34.5,
TP001,11,HR02000700004,VSW,1984,1984,0.1058,1.468,0.616571901,0.60276671,TSHE,449,1,36.7,
TP001,11,HR02000700004,VSW,1989,1989,0.1122,1.5851,0.665758214,0.648597155,TSHE,449,1,37.8,
TP001,11,HR02000700004,VSW,1995,1995,0.1257,1.8362,0.771199619,0.746343147,TSHE,449,1,40.0,
TP001,11,HR02000700004,VSW,2000,2000,0.1346,2.0079,0.843325595,0.812852103,TSHE,449,1,41.4,
TP001,11,HR02000700004,VSW,2007,2007,0.1346,2.0079,0.843325595,0.812852103,TSHE,449,6,0.0,UPROOT
TP001,11,HR02000700005,VSW,1978,1978,0.1041,1.437,0.603558653,0.590614168,TSHE,451,1,36.4,
TP001,11,HR02000700005,VSW,1984,1984,0.1207,1.7423,0.731752566,0.709850567,TSHE,451,1,39.2,
TP001,11,HR02000700005,VSW,1989,1989,0.1353,2.0205,0.848629829,0.817732831,TSHE,451,1,41.5,
TP001,11,HR02000700005,VSW,1995,1995,0.1569,2.4508,1.029336366,0.983240989,TSHE,451,1,44.7,new tag #5925
TP001,11,HR02000700005,VSW,2000,2000,0.1863,3.0623,1.286151451,1.216245514,TSHE,451,1,48.7,tag # 5925
TP001,11,HR02000700005,VSW,2007,2007,0.2333,4.1025,1.723034465,1.607981944,TSHE,451,1,54.5,NNT; TAGGED AS 5925 in 1995; re-establish as 451
TP001,11,HR02000700006,VSW,1978,1978,0.299,5.6636,2.378730316,2.187764108,TSHE,452,1,61.7,
TP001,11,HR02000700006,VSW,1984,1984,0.3359,6.5891,2.767439305,2.527909441,TSHE,452,1,65.4,
TP001,11,HR02000700006,VSW,1989,1989,0.3739,7.5737,3.180958452,2.887400457,TSHE,452,1,69.0,
TP001,11,HR02000700006,VSW,1995,1995,0.4371,9.2765,3.896135329,3.504297862,TSHE,452,1,74.6,
TP001,11,HR02000700006,VSW,2000,2000,0.4852,10.6252,4.462587551,3.989223722,TSHE,452,1,78.6,
TP001,11,HR02000700006,VSW,2007,2007,0.5741,13.2224,5.553411179,4.915498911,TSHE,452,1,85.5,NNT
TP001,11,HR02000700007,VSW,1978,1978,0.125,1.8243,0.766198951,0.741721778,TSHE,453,1,39.9,
TP001,11,HR02000700007,VSW,1984,1984,0.1399,2.1103,0.886334437,0.852387756,TSHE,453,1,42.2,
TP001,11,HR02000700007,VSW,1989,1989,0.1541,2.3942,1.005568681,0.961552704,TSHE,453,1,44.3,
TP001,11,HR02000700007,VSW,1995,1995,0.1541,2.3942,1.005568681,0.961552704,TSHE,453,6,0.0,
TP001,11,HR02000700008,VSW,1978,1978,3.1416,82.1512,30.31379375,29.14287085,PISI,454,1,200.0,
TP001,11,HR02000700008,VSW,1984,1984,3.0203,78.4639,28.95316798,27.83463716,PISI,454,1,196.1,
TP001,11,HR02000700008,VSW,1989,1989,3.1826,83.4018,30.77528083,29.58658969,PISI,454,1,201.3,
TP001,11,HR02000700008,VSW,1995,1995,3.4406,91.3368,33.70328106,32.40187513,PISI,454,1,209.3,
TP001,11,HR02000700008,VSW,2000,2000,3.5767,95.5638,35.26303738,33.90160091,PISI,454,1,213.4,
TP001,11,HR02000700008,VSW,2007,2007,3.2175,84.4685,31.16888357,29.96503856,PISI,454,1,202.4,NNT; tagged as 2707 in 2007; re-establish as 454; measure carefully; was 213.4 in 2000
TP001,11,HR02000700009,VSW,1984,1984,0.0021,0.0165,0.00611693,0.005858341,PISI,4974,2,5.2,
TP001,11,HR02000700009,VSW,1989,1989,0.0033,0.0278,0.01029266,0.009858206,PISI,4974,1,6.5,
TP001,11,HR02000700009,VSW,1995,1995,0.0054,0.0492,0.018201359,0.017434356,PISI,4974,1,8.3,
TP001,11,HR02000700009,VSW,2000,2000,0.0087,0.0851,0.031493951,0.030168928,PISI,4974,1,10.5,
TP001,11,HR02000700009,VSW,2007,2007,0.0108,0.1096,0.040534342,0.03883023,PISI,4974,1,11.7,MAP 2007
TP001,11,HR02000700010,VSW,1984,1984,0.0036,0.0309,0.011434692,0.010952181,PISI,4975,2,6.8,
TP001,11,HR02000700010,VSW,1989,1989,0.0058,0.0534,0.019772614,0.0189396,PISI,4975,1,8.6,
TP001,11,HR02000700010,VSW,1995,1995,0.009,0.0889,0.032910666,0.031526217,PISI,4975,1,10.7,
TP001,11,HR02000700010,VSW,2000,2000,0.0129,0.1351,0.049983579,0.0478835,PISI,4975,1,12.8,
TP001,11,HR02000700010,VSW,2007,2007,0.0181,0.2017,0.074623042,0.071491412,PISI,4975,1,15.2,MAP 2007
TP001,11,HR02000700011,VSW,1984,1984,0.0036,0.0309,0.011434692,0.010952181,PISI,4976,2,6.8,
TP001,11,HR02000700011,VSW,1989,1989,0.0057,0.052,0.019240601,0.018429936,PISI,4976,1,8.5,
TP001,11,HR02000700011,VSW,1995,1995,0.0083,0.0814,0.030112728,0.02884565,PISI,4976,1,10.3,
TP001,11,HR02000700011,VSW,2000,2000,0.0115,0.1185,0.043839862,0.041997205,PISI,4976,1,12.1,
TP001,11,HR02000700011,VSW,2007,2007,0.0137,0.1451,0.053702204,0.05144636,PISI,4976,1,13.2,MAP 2007
TP001,11,HR02000700012,VSW,1984,1984,0.0023,0.0181,0.006679684,0.006397378,PISI,4977,2,5.4,
TP001,11,HR02000700012,VSW,1989,1989,0.0035,0.0299,0.011046384,0.010580211,PISI,4977,1,6.7,
TP001,11,HR02000700012,VSW,1995,1995,0.0053,0.0478,0.017694064,0.016948377,PISI,4977,1,8.2,
TP001,11,HR02000700012,VSW,2000,2000,0.0062,0.0579,0.021418606,0.020516458,PISI,4977,1,8.9,
TP001,11,HR02000700012,VSW,2007,2007,0.0061,0.0564,0.020861584,0.019982831,PISI,4977,1,8.8,MAP 2007
TP001,11,HR02000700013,VSW,1984,1984,0.0027,0.0222,0.008211842,0.007864991,PISI,4978,2,5.9,
TP001,11,HR02000700013,VSW,1989,1989,0.0057,0.052,0.019240601,0.018429936,PISI,4978,1,8.5,
TP001,11,HR02000700013,VSW,1995,1995,0.0106,0.1074,0.039731021,0.038060583,PISI,4978,1,11.6,
TP001,11,HR02000700013,VSW,2000,2000,0.017,0.1866,0.069023619,0.066126311,PISI,4978,1,14.7,
TP001,11,HR02000700013,VSW,2007,2007,0.026,0.307,0.113579559,0.10881896,PISI,4978,1,18.2,MAP 2007
TP001,11,HR02000700014,VSW,1989,1989,0.002,0.0158,0.005846115,0.005598942,PISI,7804,2,5.1,NEAR 4974
TP001,11,HR02000700014,VSW,1995,1995,0.0032,0.0268,0.009927169,0.009508097,PISI,7804,1,6.4,
TP001,11,HR02000700014,VSW,2000,2000,0.0041,0.0353,0.01306511,0.012514015,PISI,7804,1,7.2,
TP001,11,HR02000700014,VSW,2007,2007,0.0042,0.0365,0.013492195,0.012923138,PISI,7804,1,7.3,CROSS STRAIGHT- UPROOT
TP001,11,HR02000700015,VSW,1989,1989,0.0074,0.0462,0.019413067,0.022190254,TSHE,7805,2,9.7,ON A STUMP
TP001,11,HR02000700015,VSW,1995,1995,0.0102,0.0703,0.029536778,0.033127647,TSHE,7805,1,11.4,
TP001,11,HR02000700015,VSW,2000,2000,0.0145,0.1112,0.046722639,0.051327526,TSHE,7805,1,13.6,
TP001,11,HR02000700015,VSW,2007,2007,0.0209,0.1781,0.074804454,0.080446881,TSHE,7805,1,16.3,GROWING ON HIGH STUMP
TP001,11,HR02000700016,VSW,1989,1989,0.0065,0.0392,0.016444693,0.018938789,TSHE,7806,2,9.1,ON A STUMP
TP001,11,HR02000700016,VSW,1995,1995,0.0108,0.0752,0.031599581,0.035333225,TSHE,7806,1,11.7,
TP001,11,HR02000700016,VSW,2000,2000,0.0137,0.1029,0.043234723,0.047662744,TSHE,7806,1,13.2,
TP001,11,HR02000700016,VSW,2007,2007,0.023,0.2017,0.084724046,0.090603179,TSHE,7806,1,17.1,GROWING ON HIGH STUMP
TP001,11,HR02000700017,VSW,1995,1995,0.0034,0.017,0.007136509,0.008534994,TSHE,5922,2,6.6,on a stump
TP001,11,HR02000700017,VSW,2000,2000,0.0057,0.0328,0.013773361,0.015989946,TSHE,5922,1,8.5,
TP001,11,HR02000700017,VSW,2007,2007,0.0064,0.038,0.01597916,0.018426559,TSHE,5922,1,9.0,
TP001,11,HR02000700018,VSW,1995,1995,0.0033,0.0278,0.01029266,0.009858206,PISI,5927,2,6.5,
TP001,11,HR02000700018,VSW,2000,2000,0.0062,0.0579,0.021418606,0.020516458,PISI,5927,1,8.9,
TP001,11,HR02000700018,VSW,2007,2007,0.0106,0.1074,0.039731021,0.038060583,PISI,5927,1,11.6,GROWING ON HIGH STUMP
TP001,11,HR02000700019,VSW,2000,2000,0.0024,0.0188,0.006971713,0.006677101,PISI,5881,2,5.5,From 454;  4.2 m at 120 deg
TP001,11,HR02000700019,VSW,2007,2007,0.0042,0.0365,0.013492195,0.012923138,PISI,5881,1,7.3,MAP 2007
TP001,11,HR02000700020,VSW,2000,2000,0.003,0.0249,0.009218731,0.008829482,PISI,5882,2,6.2,From 4976;  2.91 m at 40 deg
TP001,11,HR02000700020,VSW,2007,2007,0.003,0.0249,0.009218731,0.008829482,PISI,5882,6,0.0,MAP IN 2007 DEAD BY SUPPRESSION
TP001,11,HR02000700021,VSW,2000,2000,0.0028,0.0231,0.008540089,0.008179415,PISI,5883,2,6.0,From 4976;  3.06 m at 353 deg
TP001,11,HR02000700021,VSW,2007,2007,0.0028,0.0231,0.008540089,0.008179415,PISI,5883,6,0.0,FELL OF NURSE LOG
TP001,11,HR02000700022,VSW,2000,2000,0.0222,0.2547,0.094239928,0.090287767,PISI,5884,2,16.8,From 4975;  2.8 m at 221 deg
TP001,11,HR02000700022,VSW,2007,2007,0.0353,0.4382,0.162117138,0.155329234,PISI,5884,1,21.2,
TP001,11,HR02000700023,VSW,2007,2007,0.002,0.0151,0.005582282,0.005346232,PISI,2447,2,5.0,
TP001,11,HR02000700024,VSW,2007,2007,0.0029,0.024,0.008875705,0.008500899,PISI,2452,2,6.1,
TP001,11,HR02000700025,VSW,2007,2007,0.0021,0.0165,0.00611693,0.005858341,PISI,2499,2,5.2,FALLING OFF NURSE LOG 55 DEG.
TP001,11,HR02000700026,VSW,2007,2007,0.002,0.0151,0.005582282,0.005346232,PISI,2598,2,5.0,
TP001,11,HR02000700027,VSW,2007,2007,0.0029,0.024,0.008875705,0.008500899,PISI,2626,2,6.1,
TP001,11,HR02000700028,VSW,2007,2007,0.0026,0.0213,0.007890923,0.007557587,PISI,2629,2,5.8,
TP001,11,HR02000700029,VSW,2007,2007,0.005,0.0451,0.016703964,0.015999885,PISI,2630,2,8.0,
TP001,11,HR02000700030,VSW,2007,2007,3.2175,84.4685,31.16888357,29.96503856,PISI,2707,2,202.4,re-establish as 454; delete 2707 from db
TP001,11,HR02000700031,VSW,2007,2007,0.2333,4.1025,1.723034465,1.607981944,TSHE,5925,2,54.5,re-establish as 451; delete 5925 from db
TP001,11,HR02000700032,VSW,2007,2007,0.1269,1.8601,0.78126107,0.755637348,TSHE,5926,2,40.2,re-establish as 448; delete 5926 from db
TP001,11,HR02000800001,VSW,1978,1978,0.9212,19.6501,7.270549914,6.96953851,PISI,455,1,108.3,
TP001,11,HR02000800001,VSW,1984,1984,0.9434,20.2046,7.475700808,7.16622151,PISI,455,1,109.6,
TP001,11,HR02000800001,VSW,1989,1989,0.94,20.1187,7.443926809,7.135758982,PISI,455,1,109.4,
TP001,11,HR02000800001,VSW,1995,1995,0.94,20.1187,7.443926809,7.135758982,PISI,455,6,0.0,likely;  before 461 fell
TP001,11,HR02000800002,VSW,1978,1978,2.3208,57.7132,21.29617888,20.47264708,PISI,456,1,171.9,
TP001,11,HR02000800002,VSW,1984,1984,2.2993,57.0888,21.06577124,20.25112107,PISI,456,1,171.1,
TP001,11,HR02000800002,VSW,1989,1989,2.3047,57.2446,21.12323896,20.30637352,PISI,456,1,171.3,
TP001,11,HR02000800002,VSW,1995,1995,2.3506,58.5781,21.61532919,20.77949549,PISI,456,1,173.0,
TP001,11,HR02000800002,VSW,2000,2000,2.4191,60.5712,22.35077503,21.48659518,PISI,456,1,175.5,
TP001,11,HR02000800002,VSW,2007,2007,2.3806,59.4504,21.93719399,21.08895434,PISI,456,1,174.1,DDC
TP001,11,HR02000800003,VSW,1978,1978,1.6399,38.4967,14.24378858,13.65525619,PISI,457,1,144.5,
TP001,11,HR02000800003,VSW,1984,1984,1.6903,39.8774,14.75464365,14.1450676,PISI,457,1,146.7,
TP001,11,HR02000800003,VSW,1989,1989,1.6903,39.8774,14.75464365,14.1450676,PISI,457,1,146.7,
TP001,11,HR02000800003,VSW,1995,1995,1.6903,39.8774,14.75464365,14.1450676,PISI,457,6,0.0,heart rot;  fell this spring
TP001,11,HR02000800004,VSW,1978,1978,1.1216,24.7192,9.146093874,8.767691054,PISI,458,1,119.5,
TP001,11,HR02000800004,VSW,1984,1979,1.1216,24.7192,9.146093874,8.767691054,PISI,458,6,0.0,
TP001,11,HR02000800005,VSW,1978,1978,0.2642,4.8228,2.025564641,1.876536907,TSHE,459,1,58.0,
TP001,11,HR02000800005,VSW,1984,1979,0.2642,4.8228,2.025564641,1.876536907,TSHE,459,6,0.0,
TP001,11,HR02000800006,VSW,1978,1978,2.3861,59.6098,21.99600695,21.14550048,PISI,461,1,174.3,
TP001,11,HR02000800006,VSW,1984,1984,2.4384,61.1361,22.55922158,21.68700816,PISI,461,1,176.2,
TP001,11,HR02000800006,VSW,1989,1989,2.4717,62.1115,22.91913237,22.03304849,PISI,461,1,177.4,
TP001,11,HR02000800006,VSW,1995,1995,2.4717,62.1115,22.91913237,22.03304849,PISI,461,6,0.0,laminated root rot
TP001,11,HR02000800007,VSW,1984,1984,0.0032,0.0268,0.009927169,0.009508097,PISI,4972,2,6.4,
TP001,11,HR02000800007,VSW,1989,1989,0.0052,0.0465,0.017194944,0.016470231,PISI,4972,1,8.1,
TP001,11,HR02000800007,VSW,1995,1995,0.0052,0.0465,0.017194944,0.016470231,PISI,4972,6,0.0,crushed by 461
TP001,11,HR02000800008,VSW,1984,1984,0.0023,0.0181,0.006679684,0.006397378,PISI,4973,2,5.4,
TP001,11,HR02000800008,VSW,1989,1989,0.0048,0.0426,0.015746292,0.015082465,PISI,4973,1,7.8,
TP001,11,HR02000800008,VSW,1995,1995,0.0079,0.076,0.028106949,0.02692403,PISI,4973,1,10.0,broken top;  scarring on base
TP001,11,HR02000800008,VSW,2000,2000,0.0108,0.1096,0.040534342,0.03883023,PISI,4973,1,11.7,
TP001,11,HR02000800008,VSW,2007,2007,0.0154,0.1665,0.061600506,0.059013924,PISI,4973,1,14.0,MAP IN 2007
TP001,11,HR02000800009,VSW,1989,1989,0.0027,0.0222,0.008211842,0.007864991,PISI,7801,2,5.9,NEAR 4973
TP001,11,HR02000800009,VSW,1995,1995,0.0052,0.0465,0.017194944,0.016470231,PISI,7801,1,8.1,
TP001,11,HR02000800009,VSW,2000,2000,0.0097,0.0969,0.035851463,0.034343682,PISI,7801,1,11.1,
TP001,11,HR02000800009,VSW,2007,2007,0.0087,0.0851,0.031493951,0.030168928,PISI,7801,1,10.5,DDC
TP001,11,HR02000800010,VSW,1989,1989,0.002,0.0151,0.005582282,0.005346232,PISI,7802,2,5.0,NEAR 4972
TP001,11,HR02000800010,VSW,1995,1995,0.002,0.0151,0.005582282,0.005346232,PISI,7802,6,0.0,crushed by 461
TP001,11,HR02000800011,VSW,1989,1989,0.0097,0.0969,0.035851463,0.034343682,PISI,7803,2,11.1,NEAR 4972
TP001,11,HR02000800011,VSW,1995,1995,0.0097,0.0969,0.035851463,0.034343682,PISI,7803,6,0.0,crushed by 461
TP001,11,HR02000800012,VSW,1995,1995,0.0026,0.0213,0.007890923,0.007557587,PISI,5974,2,5.8,127 degrees Az from 456 6m distant
TP001,11,HR02000800012,VSW,2000,2000,0.0026,0.0213,0.007890923,0.007557587,PISI,5974,6,0.0,
TP001,11,HR02000800013,VSW,1995,1995,0.0023,0.0181,0.006679684,0.006397378,PISI,5975,2,5.4,148 degrees Az from 4973 6.5m distant
TP001,11,HR02000800013,VSW,2000,2000,0.0049,0.0438,0.016221092,0.015537307,PISI,5975,1,7.9,
TP001,11,HR02000800013,VSW,2007,2007,0.0069,0.0658,0.024330322,0.023305915,PISI,5975,1,9.4,MAP IN 2007
TP001,11,HR02000800014,VSW,1995,1995,0.0026,0.0205,0.007577289,0.007257165,PISI,5976,2,5.7,106 degrees Az from 4973 8m distant
TP001,11,HR02000800014,VSW,2000,2000,0.0055,0.0506,0.01871686,0.017928198,PISI,5976,1,8.4,
TP001,11,HR02000800014,VSW,2007,2007,0.0087,0.0851,0.031493951,0.030168928,PISI,5976,1,10.5,MAP IN 2007
TP001,11,HR02000800015,VSW,1995,1995,0.0052,0.0465,0.017194944,0.016470231,PISI,5977,2,8.1,90 degrees Az from 4973 6.5m distant
TP001,11,HR02000800015,VSW,2000,2000,0.009,0.0889,0.032910666,0.031526217,PISI,5977,1,10.7,
TP001,11,HR02000800015,VSW,2007,2007,0.0145,0.1556,0.057574004,0.055156013,PISI,5977,1,13.6,MAP IN 2007
TP001,11,HR02000800016,VSW,2000,2000,0.0035,0.0299,0.011046384,0.010580211,PISI,5597,2,6.7,From 5976 at 250 deg. 1.6 m
TP001,11,HR02000800016,VSW,2007,2007,0.0167,0.1836,0.067933589,0.065081902,PISI,5597,1,14.6,MAP IN 2007
TP001,11,HR02000800017,VSW,2007,2007,0.0037,0.032,0.011830682,0.011331511,PISI,2709,2,6.9,
TP001,11,HR02000800018,VSW,2007,2007,0.0047,0.0413,0.015279533,0.014635326,PISI,2710,2,7.7,
TP001,11,HR02000800019,VSW,2007,2007,0.0021,0.0165,0.00611693,0.005858341,PISI,2797,2,5.2,
TP001,11,HR02000900001,VSW,1978,1978,0.1825,2.9812,1.252114493,1.185495222,TSHE,462,1,48.2,
TP001,11,HR02000900001,VSW,1984,1984,0.2011,3.3825,1.420659085,1.337414353,TSHE,462,1,50.6,
TP001,11,HR02000900001,VSW,1989,1989,0.2223,3.853,1.618247094,1.514481636,TSHE,462,1,53.2,
TP001,11,HR02000900001,VSW,1995,1995,0.2411,4.2809,1.79796247,1.674680708,TSHE,462,1,55.4,
TP001,11,HR02000900001,VSW,2000,2000,0.2651,4.8444,2.034653431,1.884575505,TSHE,462,1,58.1,
TP001,11,HR02000900001,VSW,2007,2007,0.3117,5.979,2.511188123,2.303936614,TSHE,462,1,63.0,
TP001,11,HR02000900002,VSW,1978,1978,0.036,0.3614,0.151769831,0.158079526,TSHE,463,1,21.4,
TP001,11,HR02000900002,VSW,1984,1984,0.0384,0.3929,0.165011486,0.171222911,TSHE,463,1,22.1,
TP001,11,HR02000900002,VSW,1989,1989,0.043,0.4558,0.191438017,0.197314552,TSHE,463,1,23.4,
TP001,11,HR02000900002,VSW,1995,1995,0.0464,0.5028,0.211166606,0.216685722,TSHE,463,1,24.3,
TP001,11,HR02000900002,VSW,2000,2000,0.0511,0.5699,0.239348312,0.244216887,TSHE,463,1,25.5,
TP001,11,HR02000900002,VSW,2007,2007,0.0581,0.6739,0.283057208,0.286632984,TSHE,463,1,27.2,
TP001,11,HR02000900003,VSW,1978,1978,1.8967,45.6116,16.83069722,16.17935759,PISI,464,1,155.4,
TP001,11,HR02000900003,VSW,1984,1984,1.8578,44.524,16.42935508,15.79349815,PISI,464,1,153.8,
TP001,11,HR02000900003,VSW,1989,1989,1.9089,45.9546,16.95725231,16.30103077,PISI,464,1,155.9,
TP001,11,HR02000900003,VSW,1995,1995,1.9138,46.0922,17.00802602,16.34984589,PISI,464,1,156.1,w/ many conks
TP001,11,HR02000900003,VSW,2000,2000,1.9261,46.4372,17.13533978,16.47224865,PISI,464,1,156.6,
TP001,11,HR02000900003,VSW,2007,2007,1.9409,46.8532,17.28883258,16.61982076,PISI,464,1,157.2,
TP001,11,HR02000900004,VSW,1978,1978,2.5475,64.3384,23.74085305,22.82310378,PISI,465,1,180.1,
TP001,11,HR02000900004,VSW,1984,1984,2.6187,66.4403,24.51648164,23.5688464,PISI,465,1,182.6,
TP001,11,HR02000900004,VSW,1989,1989,2.6851,68.4083,25.24266585,24.26705255,PISI,465,1,184.9,
TP001,11,HR02000900004,VSW,1995,1995,2.6968,68.7539,25.37019582,24.38966938,PISI,465,1,185.3,
TP001,11,HR02000900004,VSW,2000,2000,2.7553,70.4969,26.01335923,25.00805587,PISI,465,1,187.3,
TP001,11,HR02000900004,VSW,2007,2007,2.7996,71.8205,26.5017762,25.47765861,PISI,465,1,188.8,
TP001,11,HR02000900005,VSW,1978,1978,0.2299,4.0247,1.690361011,1.578856214,TSHE,466,1,54.1,
TP001,11,HR02000900005,VSW,1984,1984,0.2307,4.044,1.698493309,1.586107858,TSHE,466,1,54.2,
TP001,11,HR02000900005,VSW,1989,1989,0.2516,4.526,1.900936973,1.766141842,TSHE,466,1,56.6,
TP001,11,HR02000900005,VSW,1995,1995,0.2552,4.6096,1.936048609,1.797275913,TSHE,466,1,57.0,
TP001,11,HR02000900005,VSW,2000,2000,0.2651,4.8444,2.034653431,1.884575505,TSHE,466,1,58.1,
TP001,11,HR02000900005,VSW,2007,2007,0.2781,5.1537,2.164538111,1.999278455,TSHE,466,1,59.5,
TP001,11,HR02000900006,VSW,1978,1978,2.9865,77.4413,28.57584327,27.47184306,PISI,467,1,195.0,
TP001,11,HR02000900006,VSW,1984,1984,3.0326,78.8376,29.09107829,27.96723677,PISI,467,1,196.5,
TP001,11,HR02000900006,VSW,1989,1989,3.0729,80.0593,29.54187413,28.40067372,PISI,467,1,197.8,
TP001,11,HR02000900006,VSW,1995,1995,3.1165,81.3869,30.03177964,28.87171531,PISI,467,1,199.2,
TP001,11,HR02000900006,VSW,2000,2000,3.2781,86.3292,31.8554814,30.62520357,PISI,467,1,204.3,
TP001,11,HR02000900006,VSW,2007,2007,3.3654,89.0133,32.84590158,31.5774975,PISI,467,1,207.0,NNT
TP001,11,HR02000900007,VSW,1978,1978,0.5621,12.8637,5.402763176,4.788105445,TSHE,468,1,84.6,
TP001,11,HR02000900007,VSW,1984,1984,0.5863,13.5872,5.706616135,5.04489449,TSHE,468,1,86.4,
TP001,11,HR02000900007,VSW,1989,1989,0.5863,13.5872,5.706616135,5.04489449,TSHE,468,1,86.4,Recorded dbh =   87.6
TP001,11,HR02000900007,VSW,1995,1995,0.5755,13.2626,5.570307388,4.929777142,TSHE,468,1,85.6,
TP001,11,HR02000900007,VSW,2000,2000,0.5863,13.5872,5.706616135,5.04489449,TSHE,468,1,86.4,
TP001,11,HR02000900007,VSW,2007,2007,0.5863,13.5872,5.706616135,5.04489449,TSHE,468,6,0.0,STANDING UNKNOWN PATHOGEN
TP001,11,HR02000900008,VSW,2007,2007,0.0055,0.0506,0.01871686,0.017928198,PISI,2496,2,8.4,
TP001,11,HR02000900009,VSW,2007,2007,0.0034,0.0288,0.010665719,0.010215565,PISI,2613,2,6.6,
TP001,11,HR02000900010,VSW,2007,2007,0.0052,0.0465,0.017194944,0.016470231,PISI,2624,2,8.1,
TP001,11,HR02000900011,VSW,2007,2007,0.002,0.0158,0.005846115,0.005598942,PISI,2717,2,5.1,
TP001,11,HR02000900012,VSW,2007,2007,0.002,0.0151,0.005582282,0.005346232,PISI,2721,2,5.0,
TP001,11,HR02000900013,VSW,2007,2007,0.002,0.0151,0.005582282,0.005346232,PISI,2722,2,5.0,
TP001,11,HR02001000001,VSW,1978,1978,2.4857,62.5205,23.0700562,22.17815613,PISI,470,1,177.9,
TP001,11,HR02001000001,VSW,1984,1984,2.6016,65.9323,24.32903137,23.38861855,PISI,470,1,182.0,
TP001,11,HR02001000001,VSW,1989,1989,2.6159,66.3555,24.48518285,23.53875354,PISI,470,1,182.5,
TP001,11,HR02001000001,VSW,1995,1995,2.6389,67.0358,24.73621288,23.78011167,PISI,470,1,183.3,
TP001,11,HR02001000001,VSW,2000,2000,2.6997,68.8405,25.40213569,24.42037876,PISI,470,1,185.4,
TP001,11,HR02001000001,VSW,2007,2007,2.8353,72.8896,26.89625038,25.85693813,PISI,470,1,190.0,
TP001,11,HR02001000002,VSW,1978,1978,0.0499,0.5526,0.232098835,0.237149487,TSHE,471,1,25.2,
