DBCODE,ENTITY,STANDID,SPECIES,YEAR_AGG,PORTION,TPH_NHA,BA_M2HA,VOL_M3HA,BIO_MGHA,JENKBIO_MGHA,NO_PLOTS
TP001,6,OL01,PRUNU,1957,MORTALITY,2,0.036,0.27,0.1,0.147,4
TP001,6,OL01,ACMA,1957,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,ACMA,1957,LIVE,4,0.113,1.185,0.521,0.654,4
TP001,6,OL01,ACMA,1957,MORTALITY,0,0,0,0,0,4
TP001,6,OL01,ALL,1957,INGROWTH,10,0.086,0.298,0.102,0.268,4
TP001,6,OL01,ALL,1957,LIVE,173,14.849,213.203,95.568,104.579,4
TP001,6,OL01,ALL,1957,MORTALITY,17,0.425,4.534,2.014,2.211,4
TP001,6,OL01,THPL,1963,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,THPL,1963,LIVE,11,0.179,0.656,0.205,0.603,4
TP001,6,OL01,THPL,1963,MORTALITY,0,0,0,0,0,4
TP001,6,OL01,TSHE,1963,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,TSHE,1963,LIVE,12,0.349,3.669,1.541,1.585,4
TP001,6,OL01,TSHE,1963,MORTALITY,3,0.033,0.251,0.105,0.116,4
TP001,6,OL01,PSME,1963,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,PSME,1963,LIVE,133,14.676,218.56,98.133,107.199,4
TP001,6,OL01,PSME,1963,MORTALITY,12,0.544,7.281,3.269,3.557,4
TP001,6,OL01,ACMA,1963,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,ACMA,1963,LIVE,4,0.13,1.417,0.624,0.775,4
TP001,6,OL01,ACMA,1963,MORTALITY,0,0,0,0,0,4
TP001,6,OL01,ALL,1963,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,ALL,1963,LIVE,159,15.335,224.301,100.503,110.162,4
TP001,6,OL01,ALL,1963,MORTALITY,14,0.577,7.532,3.375,3.673,4
TP001,6,OL01,THPL,1971,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,THPL,1971,LIVE,11,0.238,0.972,0.304,0.832,4
TP001,6,OL01,THPL,1971,MORTALITY,0,0,0,0,0,4
TP001,6,OL01,TSHE,1971,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,TSHE,1971,LIVE,12,0.401,4.37,1.835,1.875,4
TP001,6,OL01,TSHE,1971,MORTALITY,0,0,0,0,0,4
TP001,6,OL01,PSME,1971,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,PSME,1971,LIVE,117,15.159,231.88,104.114,113.861,4
TP001,6,OL01,PSME,1971,MORTALITY,17,0.526,5.771,2.591,2.791,4
TP001,6,OL01,ACMA,1971,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,ACMA,1971,LIVE,4,0.147,1.657,0.729,0.9,4
TP001,6,OL01,ACMA,1971,MORTALITY,0,0,0,0,0,4
TP001,6,OL01,ALL,1971,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,ALL,1971,LIVE,143,15.945,238.879,106.983,117.468,4
TP001,6,OL01,ALL,1971,MORTALITY,17,0.526,5.771,2.591,2.791,4
TP001,6,OL01,THPL,1993,INGROWTH,16,0.33,1.403,0.439,1.166,4
TP001,6,OL01,THPL,1993,LIVE,26,0.877,4.489,1.405,3.305,4
TP001,6,OL01,THPL,1993,MORTALITY,0,0,0,0,0,4
TP001,6,OL01,TSHE,1993,INGROWTH,25,0.293,2.326,0.977,1.063,4
TP001,6,OL01,TSHE,1993,LIVE,36,1.046,12.403,5.209,5.216,4
TP001,6,OL01,TSHE,1993,MORTALITY,1,0.011,0.084,0.035,0.038,4
TP001,6,OL01,PSME,1993,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,PSME,1993,LIVE,98,17.715,290.384,130.382,143.023,4
TP001,6,OL01,PSME,1993,MORTALITY,20,1.323,18.149,8.149,8.872,4
TP001,6,OL01,ACMA,1993,INGROWTH,1,0.003,0.02,0.009,0.013,4
TP001,6,OL01,ACMA,1993,LIVE,4,0.164,2.108,0.927,1.125,4
TP001,6,OL01,ACMA,1993,MORTALITY,2,0.047,0.493,0.217,0.271,4
TP001,6,OL01,ALL,1993,INGROWTH,41,0.626,3.749,1.425,2.242,4
TP001,6,OL01,ALL,1993,LIVE,162,19.802,309.384,137.924,152.669,4
TP001,6,OL01,ALL,1993,MORTALITY,22,1.38,18.726,8.401,9.181,4
TP001,6,OL01,THPL,1999,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,THPL,1999,LIVE,26,1.007,5.494,1.72,3.884,4
TP001,6,OL01,THPL,1999,MORTALITY,1,0.037,0.214,0.067,0.147,4
TP001,6,OL01,TSHE,1999,INGROWTH,2,0.022,0.195,0.082,0.087,4
TP001,6,OL01,TSHE,1999,LIVE,36,1.063,12.419,5.216,5.243,4
TP001,6,OL01,TSHE,1999,MORTALITY,2,0.135,2.131,0.895,0.851,4
TP001,6,OL01,PSME,1999,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,PSME,1999,LIVE,93,18.165,302.191,135.684,148.934,4
TP001,6,OL01,PSME,1999,MORTALITY,6,0.375,5.188,2.329,2.537,4
TP001,6,OL01,ACMA,1999,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,ACMA,1999,LIVE,4,0.186,2.443,1.075,1.302,4
TP001,6,OL01,ACMA,1999,MORTALITY,0,0,0,0,0,4
TP001,6,OL01,ALL,1999,INGROWTH,2,0.022,0.195,0.082,0.087,4
TP001,6,OL01,ALL,1999,LIVE,156,20.421,322.548,143.695,159.363,4
TP001,6,OL01,ALL,1999,MORTALITY,8,0.547,7.532,3.291,3.535,4
TP001,6,OL01,THPL,2004,INGROWTH,1,0.042,0.249,0.078,0.167,4
TP001,6,OL01,THPL,2004,LIVE,26,1.193,6.848,2.143,4.684,4
TP001,6,OL01,THPL,2004,MORTALITY,0,0,0,0,0,4
TP001,6,OL01,TSHE,2004,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,TSHE,2004,LIVE,36,1.168,13.98,5.871,5.874,4
TP001,6,OL01,TSHE,2004,MORTALITY,0,0,0,0,0,4
TP001,6,OL01,PSME,2004,INGROWTH,1,0.334,6.542,2.938,3.247,4
TP001,6,OL01,PSME,2004,LIVE,88,18.584,314.26,141.103,154.994,4
TP001,6,OL01,PSME,2004,MORTALITY,5,0.432,6.066,2.724,2.967,4
TP001,6,OL01,ACMA,2004,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,ACMA,2004,LIVE,4,0.205,2.757,1.213,1.467,4
TP001,6,OL01,ACMA,2004,MORTALITY,0,0,0,0,0,4
TP001,6,OL01,ALL,2004,INGROWTH,2,0.376,6.791,3.015,3.413,4
TP001,6,OL01,ALL,2004,LIVE,152,21.15,337.844,150.33,167.019,4
TP001,6,OL01,ALL,2004,MORTALITY,5,0.432,6.066,2.724,2.967,4
TP001,6,OL01,THPL,2009,INGROWTH,1,0.002,0.003,0.001,0.004,4
TP001,6,OL01,THPL,2009,LIVE,27,1.386,8.418,2.635,5.555,4
TP001,6,OL01,THPL,2009,MORTALITY,0,0,0,0,0,4
TP001,6,OL01,TSHE,2009,INGROWTH,4,0.012,0.067,0.028,0.033,4
TP001,6,OL01,TSHE,2009,LIVE,37,1.047,11.888,4.993,5.049,4
TP001,6,OL01,TSHE,2009,MORTALITY,2,0.204,3.286,1.38,1.31,4
TP001,6,OL01,PSME,2009,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,PSME,2009,LIVE,82,17.915,304.466,136.705,150.194,4
TP001,6,OL01,PSME,2009,MORTALITY,7,1.511,26.787,12.027,13.242,4
TP001,6,OL01,ACMA,2009,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,ACMA,2009,LIVE,4,0.243,3.372,1.484,1.792,4
TP001,6,OL01,ACMA,2009,MORTALITY,0,0,0,0,0,4
TP001,6,OL01,ALL,2009,INGROWTH,4,0.014,0.07,0.029,0.037,4
TP001,6,OL01,ALL,2009,LIVE,148,20.591,328.143,145.816,162.59,4
TP001,6,OL01,ALL,2009,MORTALITY,9,1.715,30.073,13.408,14.551,4
TP001,6,OL02,TSHE,1926,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,TSHE,1926,LIVE,22,0.445,4.213,1.769,1.858,4
TP001,6,OL02,TSHE,1926,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,PSME,1926,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,PSME,1926,LIVE,217,9.567,117.505,52.76,57.15,4
TP001,6,OL02,PSME,1926,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,CONU,1926,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,CONU,1926,LIVE,1,0.002,0.012,0.007,0.007,4
TP001,6,OL02,CONU,1926,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,THPL,1926,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,THPL,1926,LIVE,2,0.007,0.018,0.006,0.022,4
TP001,6,OL02,THPL,1926,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,PIMO,1926,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,PIMO,1926,LIVE,2,0.019,0.09,0.034,0.057,4
TP001,6,OL02,PIMO,1926,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,PRUNU,1926,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,PRUNU,1926,LIVE,5,0.052,0.343,0.127,0.188,4
TP001,6,OL02,PRUNU,1926,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,ACMA,1926,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,ACMA,1926,LIVE,1,0.016,0.157,0.069,0.088,4
TP001,6,OL02,ACMA,1926,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,ALL,1926,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,ALL,1926,LIVE,248,10.109,122.339,54.772,59.369,4
TP001,6,OL02,ALL,1926,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,TSHE,1931,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,TSHE,1931,LIVE,17,0.361,3.363,1.412,1.49,4
TP001,6,OL02,TSHE,1931,MORTALITY,5,0.111,1.179,0.495,0.506,4
TP001,6,OL02,PSME,1931,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,PSME,1931,LIVE,196,10.032,126.59,56.839,61.64,4
TP001,6,OL02,PSME,1931,MORTALITY,22,0.34,3.492,1.568,1.686,4
TP001,6,OL02,CONU,1931,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,CONU,1931,LIVE,1,0.003,0.013,0.008,0.007,4
TP001,6,OL02,CONU,1931,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,THPL,1931,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,THPL,1931,LIVE,2,0.009,0.025,0.008,0.028,4
TP001,6,OL02,THPL,1931,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,PIMO,1931,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,PIMO,1931,LIVE,2,0.019,0.09,0.034,0.057,4
TP001,6,OL02,PIMO,1931,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,PRUNU,1931,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,PRUNU,1931,LIVE,4,0.04,0.264,0.098,0.145,4
TP001,6,OL02,PRUNU,1931,MORTALITY,2,0.013,0.081,0.03,0.044,4
TP001,6,OL02,ACMA,1931,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,ACMA,1931,LIVE,1,0.019,0.187,0.082,0.104,4
TP001,6,OL02,ACMA,1931,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,ALL,1931,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,ALL,1931,LIVE,220,10.481,130.531,58.481,63.471,4
TP001,6,OL02,ALL,1931,MORTALITY,28,0.464,4.752,2.093,2.237,4
TP001,6,OL02,TSHE,1936,INGROWTH,2,0.007,0.037,0.016,0.019,4
TP001,6,OL02,TSHE,1936,LIVE,18,0.386,3.656,1.535,1.614,4
TP001,6,OL02,TSHE,1936,MORTALITY,1,0.003,0.018,0.008,0.009,4
TP001,6,OL02,PSME,1936,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,PSME,1936,LIVE,186,10.695,138.718,62.284,67.628,4
TP001,6,OL02,PSME,1936,MORTALITY,10,0.223,2.268,1.018,1.094,4
TP001,6,OL02,CONU,1936,INGROWTH,1,0.003,0.013,0.008,0.007,4
TP001,6,OL02,CONU,1936,LIVE,2,0.005,0.028,0.016,0.015,4
TP001,6,OL02,CONU,1936,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,THPL,1936,INGROWTH,2,0.005,0.011,0.004,0.015,4
TP001,6,OL02,THPL,1936,LIVE,3,0.016,0.042,0.013,0.048,4
TP001,6,OL02,THPL,1936,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,PIMO,1936,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,PIMO,1936,LIVE,1,0.011,0.062,0.024,0.037,4
TP001,6,OL02,PIMO,1936,MORTALITY,2,0.008,0.028,0.011,0.02,4
TP001,6,OL02,PRUNU,1936,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,PRUNU,1936,LIVE,3,0.033,0.219,0.081,0.12,4
TP001,6,OL02,PRUNU,1936,MORTALITY,1,0.008,0.055,0.02,0.03,4
TP001,6,OL02,ACMA,1936,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,ACMA,1936,LIVE,1,0.02,0.204,0.09,0.113,4
TP001,6,OL02,ACMA,1936,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,ALL,1936,INGROWTH,4,0.015,0.062,0.027,0.041,4
TP001,6,OL02,ALL,1936,LIVE,211,11.167,142.929,64.044,69.576,4
TP001,6,OL02,ALL,1936,MORTALITY,13,0.242,2.369,1.057,1.153,4
TP001,6,OL02,TSHE,1941,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,TSHE,1941,LIVE,12,0.281,2.769,1.163,1.213,4
TP001,6,OL02,TSHE,1941,MORTALITY,7,0.122,1.109,0.466,0.494,4
TP001,6,OL02,PSME,1941,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,PSME,1941,LIVE,168,11.075,147.449,66.205,71.966,4
TP001,6,OL02,PSME,1941,MORTALITY,18,0.398,4.17,1.872,2.014,4
TP001,6,OL02,CONU,1941,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,CONU,1941,LIVE,2,0.006,0.03,0.018,0.017,4
TP001,6,OL02,CONU,1941,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,THPL,1941,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,THPL,1941,LIVE,3,0.019,0.054,0.017,0.059,4
TP001,6,OL02,THPL,1941,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,PIMO,1941,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,PIMO,1941,LIVE,0,0,0,0,0,4
TP001,6,OL02,PIMO,1941,MORTALITY,1,0.011,0.062,0.024,0.037,4
TP001,6,OL02,PRUNU,1941,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,PRUNU,1941,LIVE,2,0.018,0.124,0.046,0.068,4
TP001,6,OL02,PRUNU,1941,MORTALITY,2,0.015,0.099,0.037,0.054,4
TP001,6,OL02,ACMA,1941,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,ACMA,1941,LIVE,1,0.022,0.224,0.099,0.124,4
TP001,6,OL02,ACMA,1941,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,ALL,1941,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,ALL,1941,LIVE,185,11.421,150.65,67.546,73.446,4
TP001,6,OL02,ALL,1941,MORTALITY,26,0.547,5.44,2.398,2.599,4
TP001,6,OL02,TSHE,1946,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,TSHE,1946,LIVE,11,0.29,2.955,1.241,1.286,4
TP001,6,OL02,TSHE,1946,MORTALITY,2,0.01,0.07,0.029,0.033,4
TP001,6,OL02,PSME,1946,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,PSME,1946,LIVE,157,11.62,158.493,71.164,77.44,4
TP001,6,OL02,PSME,1946,MORTALITY,12,0.329,3.85,1.729,1.87,4
TP001,6,OL02,CONU,1946,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,CONU,1946,LIVE,2,0.007,0.038,0.022,0.021,4
TP001,6,OL02,CONU,1946,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,THPL,1946,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,THPL,1946,LIVE,3,0.025,0.074,0.023,0.077,4
TP001,6,OL02,THPL,1946,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,PRUNU,1946,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,PRUNU,1946,LIVE,2,0.018,0.124,0.046,0.068,4
TP001,6,OL02,PRUNU,1946,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,ACMA,1946,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,ACMA,1946,LIVE,1,0.024,0.251,0.111,0.138,4
TP001,6,OL02,ACMA,1946,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,ALL,1946,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,ALL,1946,LIVE,173,11.983,161.936,72.607,79.03,4
TP001,6,OL02,ALL,1946,MORTALITY,13,0.339,3.92,1.758,1.903,4
TP001,6,OL02,TSHE,1957,INGROWTH,2,0.009,0.061,0.026,0.029,4
TP001,6,OL02,TSHE,1957,LIVE,12,0.328,3.496,1.468,1.506,4
TP001,6,OL02,TSHE,1957,MORTALITY,1,0.023,0.229,0.096,0.1,4
TP001,6,OL02,PSME,1957,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,PSME,1957,LIVE,137,12.265,174.618,78.403,85.481,4
TP001,6,OL02,PSME,1957,MORTALITY,20,0.849,10.312,4.63,5.013,4
TP001,6,OL02,CONU,1957,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,CONU,1957,LIVE,2,0.009,0.051,0.029,0.028,4
TP001,6,OL02,CONU,1957,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,THPL,1957,INGROWTH,4,0.024,0.063,0.02,0.071,4
TP001,6,OL02,THPL,1957,LIVE,6,0.058,0.18,0.056,0.184,4
TP001,6,OL02,THPL,1957,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,PRUNU,1957,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,PRUNU,1957,LIVE,0,0,0,0,0,4
TP001,6,OL02,PRUNU,1957,MORTALITY,2,0.018,0.124,0.046,0.068,4
TP001,6,OL02,ACMA,1957,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,ACMA,1957,LIVE,1,0.027,0.289,0.127,0.158,4
TP001,6,OL02,ACMA,1957,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,ALL,1957,INGROWTH,5,0.033,0.124,0.045,0.1,4
TP001,6,OL02,ALL,1957,LIVE,156,12.686,178.633,80.085,87.357,4
TP001,6,OL02,ALL,1957,MORTALITY,22,0.889,10.665,4.772,5.18,4
TP001,6,OL02,THPL,1963,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,THPL,1963,LIVE,6,0.082,0.287,0.09,0.273,4
TP001,6,OL02,THPL,1963,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,TSHE,1963,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,TSHE,1963,LIVE,7,0.246,2.873,1.207,1.216,4
TP001,6,OL02,TSHE,1963,MORTALITY,5,0.111,1.034,0.434,0.459,4
TP001,6,OL02,PSME,1963,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,PSME,1963,LIVE,118,12.152,177.777,79.822,87.13,4
TP001,6,OL02,PSME,1963,MORTALITY,19,0.924,11.497,5.162,5.595,4
TP001,6,OL02,CONU,1963,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,CONU,1963,LIVE,2,0.011,0.07,0.041,0.038,4
TP001,6,OL02,CONU,1963,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,ACMA,1963,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,ACMA,1963,LIVE,1,0.028,0.311,0.137,0.169,4
TP001,6,OL02,ACMA,1963,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,ALL,1963,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,ALL,1963,LIVE,132,12.52,181.318,81.296,88.826,4
TP001,6,OL02,ALL,1963,MORTALITY,24,1.035,12.532,5.597,6.053,4
TP001,6,OL02,THPL,1971,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,THPL,1971,LIVE,6,0.111,0.432,0.135,0.382,4
TP001,6,OL02,THPL,1971,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,TSHE,1971,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,TSHE,1971,LIVE,6,0.231,2.762,1.16,1.164,4
TP001,6,OL02,TSHE,1971,MORTALITY,1,0.046,0.57,0.239,0.239,4
TP001,6,OL02,PSME,1971,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,PSME,1971,LIVE,101,11.837,177.676,79.777,87.177,4
TP001,6,OL02,PSME,1971,MORTALITY,18,1.087,14.479,6.501,7.068,4
TP001,6,OL02,CONU,1971,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,CONU,1971,LIVE,2,0.012,0.079,0.046,0.043,4
TP001,6,OL02,CONU,1971,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,ACMA,1971,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,ACMA,1971,LIVE,1,0.031,0.344,0.151,0.186,4
TP001,6,OL02,ACMA,1971,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,ALL,1971,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,ALL,1971,LIVE,114,12.223,181.293,81.269,88.952,4
TP001,6,OL02,ALL,1971,MORTALITY,19,1.133,15.049,6.74,7.308,4
TP001,6,OL02,THPL,1993,INGROWTH,28,1.015,5.682,1.778,3.939,4
TP001,6,OL02,THPL,1993,LIVE,33,1.353,7.785,2.437,5.308,4
TP001,6,OL02,THPL,1993,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,TSHE,1993,INGROWTH,39,0.515,4.394,1.845,1.978,4
TP001,6,OL02,TSHE,1993,LIVE,44,0.699,6.4,2.688,2.84,4
TP001,6,OL02,TSHE,1993,MORTALITY,2,0.133,1.863,0.782,0.764,4
TP001,6,OL02,PSME,1993,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,PSME,1993,LIVE,64,11.198,182.897,82.121,90.071,4
TP001,6,OL02,PSME,1993,MORTALITY,38,3.439,49.114,22.052,24.046,4
TP001,6,OL02,CONU,1993,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,CONU,1993,LIVE,1,0.007,0.047,0.027,0.026,4
TP001,6,OL02,CONU,1993,MORTALITY,1,0.005,0.032,0.018,0.017,4
TP001,6,OL02,ACMA,1993,INGROWTH,1,0.003,0.018,0.008,0.012,4
TP001,6,OL02,ACMA,1993,LIVE,2,0.061,0.776,0.341,0.413,4
TP001,6,OL02,ACMA,1993,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,ALL,1993,INGROWTH,67,1.533,10.094,3.632,5.928,4
TP001,6,OL02,ALL,1993,LIVE,141,13.319,197.905,87.614,98.657,4
TP001,6,OL02,ALL,1993,MORTALITY,39,3.578,51.008,22.853,24.827,4
TP001,6,OL02,THPL,1999,INGROWTH,3,0.09,0.508,0.159,0.35,4
TP001,6,OL02,THPL,1999,LIVE,34,1.746,11.002,3.444,7.077,4
TP001,6,OL02,THPL,1999,MORTALITY,1,0.006,0.018,0.006,0.019,4
TP001,6,OL02,TSHE,1999,INGROWTH,4,0.035,0.308,0.129,0.137,4
TP001,6,OL02,TSHE,1999,LIVE,41,0.776,7.421,3.117,3.265,4
TP001,6,OL02,TSHE,1999,MORTALITY,7,0.089,0.799,0.336,0.356,4
TP001,6,OL02,PSME,1999,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,PSME,1999,LIVE,53,10.606,177,79.473,87.248,4
TP001,6,OL02,PSME,1999,MORTALITY,11,1.087,16.044,7.204,7.866,4
TP001,6,OL02,CONU,1999,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,CONU,1999,LIVE,0,0,0,0,0,4
TP001,6,OL02,CONU,1999,MORTALITY,1,0.007,0.047,0.027,0.026,4
TP001,6,OL02,ACMA,1999,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,ACMA,1999,LIVE,2,0.076,0.999,0.44,0.529,4
TP001,6,OL02,ACMA,1999,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,ALL,1999,INGROWTH,7,0.125,0.815,0.288,0.487,4
TP001,6,OL02,ALL,1999,LIVE,129,13.204,196.423,86.473,98.119,4
TP001,6,OL02,ALL,1999,MORTALITY,18,1.189,16.908,7.572,8.266,4
TP001,6,OL02,TSHE,2003,INGROWTH,2,0.004,0.022,0.009,0.011,4
TP001,6,OL02,TSHE,2003,LIVE,41,0.906,9.14,3.839,3.98,4
TP001,6,OL02,TSHE,2003,MORTALITY,3,0.03,0.23,0.097,0.106,4
TP001,6,OL02,PSME,2003,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,PSME,2003,LIVE,49,10.78,182.565,81.971,90.047,4
TP001,6,OL02,PSME,2003,MORTALITY,4,0.314,4.389,1.971,2.147,4
TP001,6,OL02,RHPU,2003,INGROWTH,1,0.002,0.007,0.002,0.004,4
TP001,6,OL02,RHPU,2003,LIVE,1,0.002,0.007,0.002,0.004,4
TP001,6,OL02,RHPU,2003,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,THPL,2003,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,THPL,2003,LIVE,34,2.121,14.354,4.493,8.833,4
TP001,6,OL02,THPL,2003,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,ACGL,2003,INGROWTH,1,0.003,0.02,0.009,0.013,4
TP001,6,OL02,ACGL,2003,LIVE,1,0.003,0.02,0.009,0.013,4
TP001,6,OL02,ACGL,2003,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,ACMA,2003,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,ACMA,2003,LIVE,2,0.095,1.316,0.579,0.694,4
TP001,6,OL02,ACMA,2003,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,ALL,2003,INGROWTH,3,0.009,0.049,0.021,0.028,4
TP001,6,OL02,ALL,2003,LIVE,127,13.907,207.402,90.894,103.571,4
TP001,6,OL02,ALL,2003,MORTALITY,7,0.344,4.62,2.068,2.252,4
TP001,6,OL02,TSHE,2009,INGROWTH,2,0.012,0.087,0.037,0.041,4
TP001,6,OL02,TSHE,2009,LIVE,38,1.03,11.1,4.662,4.772,4
TP001,6,OL02,TSHE,2009,MORTALITY,6,0.084,0.788,0.331,0.347,4
TP001,6,OL02,PSME,2009,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,PSME,2009,LIVE,43,9.815,167.677,75.287,82.734,4
TP001,6,OL02,PSME,2009,MORTALITY,7,1.48,25.472,11.437,12.574,4
TP001,6,OL02,RHPU,2009,INGROWTH,2,0.004,0.018,0.007,0.01,4
TP001,6,OL02,RHPU,2009,LIVE,2,0.004,0.018,0.007,0.01,4
TP001,6,OL02,RHPU,2009,MORTALITY,1,0.002,0.007,0.002,0.004,4
TP001,6,OL02,THPL,2009,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,THPL,2009,LIVE,35,2.636,19.411,6.076,11.334,4
TP001,6,OL02,THPL,2009,MORTALITY,0,0,0,0,0,4
TP001,6,OL02,ACGL,2009,INGROWTH,0,0,0,0,0,4
TP001,6,OL02,ACGL,2009,LIVE,0,0,0,0,0,4
